YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2014,52,13,495,28,4,165,1,122,194,4,11,35,0,112,205,133,60,25,1,20626,10043,10583,95759,43042,52717,4375,5685,9586,982,2474,3278,4122,170,1899,2408,5464,814,15774,14706,26317,16501,11205,6764,6595,12402,7869,4633,9008,8095,13927,8640,6573
2014,60,50,641,0,11,405,3,33,103,1,134,1,0,89,275,190,64,70,2,9241,4706,4535,75693,33530,42163,1914,2284,3959,1084,1165,1228,1776,537,749,1056,2183,547,8030,7071,20598,9310,16280,3322,3176,9256,4521,7423,4705,3901,11351,4780,8859
2014,61,16,180,0,8,93,1,2,24,3,65,0,0,18,91,59,20,8,0,13521,6756,6765,116725,55181,61544,1213,2973,6651,2684,577,1501,3492,1186,636,1473,3159,1498,8824,7915,32364,14576,28563,4240,3774,14481,7404,13904,4582,4157,17883,7163,14654
2014,62,40,578,0,64,61,3,30,156,9,294,1,0,103,239,150,75,46,2,16119,8383,7736,134805,64762,70043,2136,4030,6871,3082,1484,2140,3357,1402,652,1890,3514,1680,20713,17167,40908,13798,22649,9487,8959,19443,7179,10883,11222,8221,21477,6619,11764
2014,63,11,221,0,2,192,0,3,2,0,33,0,0,17,102,73,24,15,1,11111,5500,5611,74218,33656,40562,1199,2480,5744,1688,746,1503,2693,558,453,977,3051,1130,3891,4914,22247,13028,14715,1531,2423,10650,6337,6856,2367,2488,11603,6693,7859
2014,66,48,881,3,79,189,7,55,333,30,228,11,0,82,339,280,114,111,2,16408,8891,7517,93481,46002,47479,3035,4969,6094,2310,2161,2086,3621,1023,874,2883,2473,1287,12721,10665,29050,11622,14550,6429,5807,12966,6285,7500,6289,4867,16076,5335,7057
2014,67,70,1168,10,14,1185,0,8,15,0,12,14,0,163,516,380,118,65,4,12985,6130,6855,86748,36094,50654,1905,3671,6352,1057,1100,1965,2700,365,805,1706,3652,692,6060,7127,30230,17433,12465,2559,3083,13543,7125,4701,3506,4046,16694,10309,7757
2014,68,2,107,0,6,10,1,7,27,2,56,0,0,5,48,32,14,10,0,10783,5521,5262,98583,47047,51536,1557,2363,4736,2127,783,1464,2447,827,774,899,2289,1300,11537,9050,24215,12707,21480,5238,4502,11532,6615,10497,6303,4546,12691,6084,10981
2014,69,41,792,0,6,784,0,4,21,1,17,0,0,81,377,270,71,34,0,10079,4991,5088,59611,25631,33980,1354,2525,5141,1059,789,1631,2276,295,565,894,2865,764,4456,5439,17501,11586,9711,1869,2504,8373,4983,3652,2590,2925,9128,6611,6060
2014,70,30,568,0,22,500,0,11,22,0,43,0,0,69,253,156,69,34,16,16928,7816,9112,106436,48067,58369,2098,4833,7464,2534,1203,2474,3252,887,894,2359,4212,1647,9939,9704,30373,16149,20670,4420,4719,13747,7910,8866,5506,4983,16623,8233,11809
2014,71,30,515,1,3,495,1,11,12,10,11,3,0,71,197,164,61,44,6,11974,6236,5738,69679,29465,40214,1586,3336,5505,1547,838,1765,2803,830,748,1571,2702,717,5457,6612,20376,14639,11509,2129,2982,8812,6583,4977,3325,3632,11564,8051,6529
2014,72,12,173,10,20,41,1,20,84,5,14,10,0,30,69,40,30,25,1,13328,6849,6479,86133,43930,42203,2968,2796,5114,2450,1772,1467,2555,1055,1196,1329,2559,1395,19438,13545,17049,8208,13997,9242,7384,9009,4879,7206,10191,6170,8033,3334,6778
2014,73,77,779,10,4,755,0,23,62,0,7,15,0,228,269,159,98,106,4,10769,5139,5630,59071,21844,37227,2723,3376,4080,590,1486,1576,1827,249,1236,1800,2253,341,6278,9577,21587,10479,5300,2416,3494,8853,3477,1807,3867,6097,12737,7006,3491
2014,75,70,820,27,12,696,0,50,119,10,15,15,0,158,314,242,115,81,6,21212,10252,10960,109609,45556,64053,4907,8210,6950,1145,2531,4198,3086,437,2376,4012,3864,708,12636,14044,44485,16685,9605,5476,5895,20193,6434,3423,7151,8153,24281,10264,6179
2014,76,43,378,7,7,192,0,23,133,2,65,6,0,43,86,124,78,95,1,2128,977,1151,30879,14572,16307,435,565,523,605,214,299,223,241,221,266,300,364,1443,2175,4654,2858,10294,703,866,2227,1349,4975,734,1313,2426,1511,5318
2014,77,33,340,0,0,330,0,7,19,2,13,2,0,42,114,107,48,60,2,8855,4183,4672,58225,25440,32785,1785,1870,3569,1631,1106,948,1601,528,679,922,1968,1103,4492,6581,16238,9572,11258,1947,2920,7393,4128,5196,2545,3659,8844,5443,6068
2014,78,16,143,8,6,93,0,8,37,1,15,7,0,41,33,36,19,36,2,6247,2859,3388,70575,33287,37288,623,937,1930,2757,345,506,875,1133,278,431,1055,1624,2870,3121,7178,6897,24029,1280,1517,3259,3773,12107,1594,1604,3920,3127,11924
2014,79,59,1344,49,12,1202,1,34,117,4,30,52,0,341,497,248,145,203,15,13203,6320,6883,65983,28849,37134,2175,2875,6157,1995,1234,1379,2881,826,941,1497,3276,1169,5445,8877,17175,11218,12001,2443,4151,7222,4901,5204,2998,4730,9951,6316,6800
2014,81,22,239,5,3,209,0,8,25,13,4,4,0,25,115,60,27,32,2,7082,3124,3958,40240,17197,23043,1728,2008,2441,905,1015,839,926,344,713,1169,1515,561,3636,5915,11854,7955,5706,1651,2632,5453,3152,2431,1986,3283,6407,4806,3270
2014,83,35,513,6,6,222,0,65,215,3,28,15,0,42,201,149,88,70,3,17377,8929,8448,74821,35953,38868,4282,3825,6400,2871,2623,2062,3006,1238,1658,1763,3394,1633,17770,12117,17478,10221,10017,9052,5783,8574,4763,4722,8723,6333,8897,5459,5299
2014,84,92,973,0,36,676,3,44,215,4,85,2,0,173,295,228,148,196,22,6858,3411,3447,49829,24224,25605,360,1062,2746,2690,217,603,1385,1206,143,459,1361,1484,1432,1566,4115,4519,18601,590,822,2075,2565,8855,842,745,2048,1959,9747
2014,88,25,319,2,3,270,1,21,31,1,16,3,0,66,100,70,39,66,4,6081,3151,2930,38105,17805,20300,782,1320,2557,1422,364,800,1297,690,418,520,1260,732,2098,3224,5816,5243,10596,927,1399,2784,2535,5206,1177,1829,3028,2705,5390
2014,90,29,572,4,11,243,0,77,224,4,40,6,0,101,161,151,100,84,7,14484,6921,7563,82882,39828,43054,2393,3639,5185,3267,1362,1433,2910,1216,1031,2206,2275,2051,10033,9856,18080,11739,20058,4160,4698,7856,7163,9598,5883,5155,10221,4575,10456
2014,94,8,126,0,4,43,1,8,28,0,50,0,0,24,24,31,29,25,1,3248,1431,1817,35496,17304,18192,208,426,1395,1219,72,250,631,478,136,176,764,741,1958,1694,5850,4961,12326,830,842,2620,2617,6261,1127,859,3232,2352,6068
2014,100,6,193,1,3,131,0,4,27,0,34,1,0,43,76,47,23,11,0,3183,1738,1445,33225,15569,17656,550,753,1487,393,456,375,717,190,94,378,770,203,1598,3201,8223,6533,6255,696,1479,3797,3415,3114,901,1722,4421,3115,3148
2014,101,37,1442,7,6,1240,9,43,134,21,33,0,0,136,652,391,163,135,6,7510,3498,4012,41440,17893,23547,1854,2037,2992,627,1228,935,1129,206,626,1103,1862,421,5749,6843,11294,6944,4994,2778,2975,5276,2871,1854,2972,3860,6012,4078,3143
2014,102,58,1123,0,221,170,7,78,580,0,118,7,0,170,452,309,126,112,6,16964,8562,8402,113462,54356,59106,2491,4326,7857,2290,1384,2545,3662,971,1107,1781,4195,1319,12721,11315,31505,16514,20445,5847,5544,15013,8356,9922,6878,5768,16499,8173,10533
2014,103,35,287,3,24,221,8,16,35,1,17,3,0,56,84,87,44,51,2,10989,5442,5547,63646,29009,34637,2458,3094,4355,1080,1215,1784,2017,426,1242,1311,2339,655,9550,7412,18373,9130,9676,4343,3363,8626,4023,4694,5203,4048,9750,5113,4980
2014,104,22,474,1,9,73,1,34,225,0,150,5,0,31,183,133,71,77,1,15148,7682,7466,118634,56669,61965,1860,4031,6958,2299,1057,2303,3513,809,803,1728,3445,1490,12269,9856,40170,19787,19216,5417,5092,19644,10329,9369,6854,4769,20526,9467,9851
2014,105,54,1654,0,130,1347,6,27,132,7,59,0,0,102,747,569,199,86,5,18390,8418,9972,135801,61755,74046,2632,3730,9614,2414,1285,2073,4244,816,1347,1657,5370,1598,7504,10372,39046,26537,24916,3193,4971,18450,12656,11051,4301,5392,20607,13882,13875
2014,106,136,2084,8,686,699,24,47,398,0,321,53,0,310,862,547,256,238,12,13448,6955,6493,90453,42345,48108,2153,3453,6306,1536,1418,1994,3005,538,735,1459,3301,998,10506,9580,31724,14072,12808,4735,4946,15052,6540,5806,5771,4640,16667,7538,6995
2014,107,47,1292,27,233,475,39,41,293,1,255,29,0,227,612,308,120,95,3,14083,7168,6915,82951,38727,44224,976,2311,8637,2162,558,1263,4261,1086,418,1047,4375,1075,6211,5342,18704,11216,20547,2414,2429,8807,5534,9995,3800,2911,9895,5674,10544
2014,108,12,154,0,13,46,1,10,65,1,30,0,0,14,58,54,22,17,1,11806,6211,5595,100262,49575,50687,1835,2499,5197,2276,1066,1443,2954,748,769,1055,2243,1528,11264,9346,23107,12832,23383,4665,4914,11880,6963,11597,6597,4437,11228,5872,11788
2014,109,39,830,2,151,206,4,51,279,11,166,3,0,71,365,265,110,57,3,22264,11837,10427,195471,91376,104095,2669,4949,11179,3467,1591,2759,5845,1642,1078,2190,5334,1825,22152,19041,55574,25830,35687,9645,8859,24654,12889,18133,12505,10181,30923,12954,17560
2014,110,15,224,0,8,47,1,18,149,1,14,1,0,39,88,67,31,14,0,18684,10280,8404,131331,67677,63654,3922,5208,7718,1836,2474,2840,4020,946,1448,2368,3699,889,28118,15769,35452,16692,18808,14548,8476,18578,8230,9629,13577,7287,16874,8452,9167
2014,111,14,510,0,62,103,3,38,132,5,181,0,0,45,235,169,57,17,0,8816,4000,4816,89147,41997,47150,578,1575,4711,1952,338,796,2159,707,240,779,2552,1245,5315,4013,19520,13723,24187,2400,1996,8299,7180,12298,2906,2020,11214,6534,11890
2014,112,25,624,1,47,110,4,34,187,7,261,0,0,58,214,211,103,62,1,5511,2820,2691,74830,34511,40319,439,1234,2613,1225,311,624,1280,605,128,610,1333,620,3496,2571,13524,9480,22149,1398,1294,6066,4636,10567,2106,1273,7461,4846,11570
2014,113,26,645,5,6,621,5,5,19,1,11,8,0,63,228,221,86,73,2,15175,7564,7611,95749,40127,55622,2417,4388,7258,1112,1384,2523,3217,440,1033,1865,4041,672,5679,8677,30047,21994,13994,2242,3993,14661,9005,4883,3426,4680,15384,12991,9115
2014,114,55,960,3,70,413,9,42,295,19,164,6,0,102,348,323,144,96,3,21395,11718,9677,146082,74280,71802,4397,3780,6855,6365,3491,2193,3691,2342,906,1588,3162,4022,14226,13798,31520,18187,37261,6738,7982,16092,10119,18181,7479,5818,15416,8060,19080
2014,115,8,197,0,9,43,1,17,122,0,13,0,0,20,77,68,23,15,1,13522,7227,6295,97412,49390,48022,2728,3547,5685,1562,1687,2055,2949,536,1041,1492,2736,1026,14505,9972,29666,12826,15243,6917,5917,15199,6739,7612,7581,4054,14464,6087,7639
2014,120,137,1791,6,10,1339,6,90,298,1,172,18,0,296,800,463,218,153,3,10509,5431,5078,63452,30110,33342,1761,3060,4575,1114,1064,1876,1945,546,697,1184,2629,568,4504,5658,18250,11413,11394,2118,2629,8799,5946,5626,2377,3029,9447,5475,5762
2014,121,113,1704,0,27,1078,9,56,299,9,336,3,0,229,751,558,177,96,5,10951,5407,5544,82106,38299,43807,1153,2698,5624,1476,691,1392,2733,591,462,1306,2891,885,4142,6277,27581,14616,14180,1827,2897,12909,7375,6829,2321,3373,14678,7237,7356
2014,122,82,841,2,35,126,2,10,139,0,579,34,0,83,371,272,109,88,1,13312,6500,6812,102753,47730,55023,1023,3370,6913,2006,470,1765,3503,762,553,1605,3410,1244,4721,6222,33640,18510,18902,2113,2994,15062,9793,9044,2608,3237,18575,8712,9846
2014,123,30,289,2,4,26,0,8,23,8,248,4,0,32,119,83,49,36,1,9541,5134,4407,71736,34704,37032,545,2371,4600,2025,322,1253,2591,968,223,1118,2009,1057,2303,3805,22550,13281,15020,1169,1980,10429,7379,7572,1139,1825,12119,5902,7445
