YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2022,45,11,107,0,1,66,0,16,25,0,7,0,0,21,27,22,16,8,0,11373,6585,4788,87732,39743,47989,919,2632,6068,1754,530,1640,3359,1056,389,992,2709,698,6355,7037,24514,16924,15277,2317,3346,12430,7651,6964,4038,3691,12084,9273,8313
2022,46,38,1062,0,0,641,0,172,268,0,10,0,0,99,419,343,74,33,2,11867,6064,5803,65562,30315,35247,2180,4125,4649,913,1042,2421,2293,308,1138,1704,2356,605,10483,10238,19036,11728,7087,4543,4823,9847,5428,3132,5940,5415,9189,6300,3955
2022,47,17,231,0,1,194,0,21,28,0,4,0,0,47,71,57,32,20,0,15942,7421,8521,120899,53048,67851,2411,4194,7114,2223,1110,2184,3471,656,1301,2010,3643,1567,8651,14671,35942,20939,19766,3722,7608,16655,9142,8543,4929,7063,19287,11797,11223
2022,48,17,442,0,0,278,0,57,110,0,5,0,0,65,147,89,32,10,2,11095,5436,5659,58265,25779,32486,2497,3624,4449,525,1484,1884,1813,255,1013,1740,2636,270,9456,8843,16753,10902,5834,4281,3601,7533,5049,2545,5175,5242,9220,5853,3289
2022,49,18,114,0,2,85,1,13,20,0,8,0,0,25,28,31,24,12,0,9072,4352,4720,72062,34171,37891,1389,2225,4067,1391,658,1426,1742,526,731,799,2325,865,7189,7101,19774,11390,12140,3554,3522,10056,5993,4959,3635,3579,9718,5397,7181
2022,50,22,222,0,0,87,0,76,61,0,19,0,0,41,60,62,31,32,0,9032,3930,5102,73926,32956,40970,1058,2331,4103,1540,707,927,1739,557,351,1404,2364,983,5186,6557,14533,11527,15580,2109,2909,7305,5402,7159,3077,3648,7228,6125,8421
2022,52,11,355,0,1,151,0,86,115,0,7,0,0,27,129,85,33,15,3,16398,8094,8304,97518,46365,51153,2825,4432,7635,1506,1588,2187,3703,616,1237,2245,3932,890,14855,13283,27755,16683,11076,6740,6665,15125,7771,4630,8115,6618,12630,8912,6446
2022,60,17,191,0,9,119,0,10,30,0,35,0,0,38,47,43,29,26,5,8448,4770,3678,83282,37539,45743,1741,2379,3229,1099,1011,1550,1757,452,730,829,1472,647,7166,6886,22681,8075,17803,3323,3110,10964,3754,7419,3843,3776,11717,4321,10384
2022,61,12,139,0,4,60,0,2,15,0,66,0,0,33,31,36,17,15,0,11130,6175,4955,121489,57759,63730,1402,2834,4782,2112,853,1755,2510,1057,549,1079,2272,1055,9461,6891,29788,14048,30857,4519,3499,14436,7223,14242,4942,3392,15352,6825,16615
2022,62,12,114,0,8,30,1,9,30,0,45,0,0,16,22,32,30,13,4,14858,7320,7538,134300,65451,68849,1713,4059,5720,3366,1113,2120,2578,1509,600,1939,3142,1857,23936,11377,34697,13007,27695,11087,6121,17984,6735,13284,12849,5256,16713,6272,14411
2022,63,28,166,0,1,158,0,2,13,0,20,0,0,42,39,42,21,26,0,8269,4094,4175,75475,34616,40859,739,2041,4104,1385,395,1061,2109,529,344,980,1995,856,4472,4399,20752,11655,16232,2216,2240,10095,6148,6977,2256,2159,10657,5507,9255
2022,66,6,83,0,8,23,0,5,29,0,17,0,0,7,16,29,16,11,0,15355,8279,7076,99974,48639,51335,2270,5989,5092,2004,1601,2950,2904,824,669,3039,2188,1180,11190,11519,29651,11644,18824,5249,6216,14165,6351,9467,5941,5303,15486,5293,9357
2022,67,30,283,0,1,278,0,3,18,0,9,0,0,28,87,95,50,23,2,11909,5556,6353,101813,44710,57103,1307,3311,5670,1621,690,1921,2467,478,617,1390,3203,1143,5688,8373,32611,17714,19082,2332,3995,15850,8146,7895,3356,4378,16761,9568,11187
2022,68,2,77,0,12,16,0,4,22,0,12,0,0,5,17,30,15,7,1,9744,5315,4429,96262,46163,50099,791,2878,3826,2249,521,1690,2087,1017,270,1188,1739,1232,10053,6203,20741,10689,25490,4419,2965,10593,5709,12569,5634,3238,10148,4980,12921
2022,69,18,182,0,1,167,0,2,18,0,10,0,0,33,51,56,20,15,3,7667,3392,4275,62064,26885,35179,591,1868,4111,1097,357,902,1929,204,234,966,2182,893,4059,3222,19390,11359,11955,1522,1431,9320,5054,4944,2537,1791,10070,6305,7011
2022,70,9,125,0,3,101,0,6,12,0,10,0,0,10,33,37,17,17,2,13170,6662,6508,114230,53825,60405,1329,3600,5543,2698,740,1776,3032,1114,589,1824,2511,1584,8211,8367,27105,15902,27065,3598,4091,12754,7718,13049,4613,4276,14351,8184,14016
2022,71,8,125,0,0,121,0,2,6,0,3,0,0,12,39,29,22,14,3,9297,4773,4524,73900,32832,41068,1292,2013,4216,1776,913,1179,1951,730,379,834,2265,1046,4141,5612,18018,12942,17843,1541,3066,8076,5846,8143,2600,2546,9942,7096,9700
2022,72,11,106,0,11,26,0,14,54,0,10,0,0,7,32,30,20,15,3,7117,3661,3456,81320,41390,39930,1228,2104,2492,1293,782,1263,1104,512,446,841,1388,781,13279,8844,16063,6542,18309,6490,4933,8841,3827,9280,6789,3911,7222,2715,9029
2022,73,26,366,0,0,343,0,19,28,0,2,0,0,53,113,105,34,20,2,9343,4859,4484,71853,29755,42098,1742,3300,3101,1200,927,2158,1253,521,815,1142,1848,679,5844,10143,25968,12566,8534,2407,4392,11196,5453,3262,3437,5751,14772,7113,5272
2022,75,31,470,0,4,406,1,29,53,0,4,0,0,92,156,135,53,44,2,18804,8674,10130,137094,61074,76020,2740,7207,7265,1592,1399,3279,3545,451,1341,3928,3720,1141,12148,12569,60239,19055,15617,5293,5684,27923,8533,7149,6855,6885,32316,10522,8468
2022,76,11,88,0,1,51,0,8,25,0,9,0,0,9,12,28,25,12,0,2194,1261,933,33878,16083,17795,281,676,747,490,102,427,385,347,179,249,362,143,1370,1549,3399,2401,12387,409,599,1881,1115,6084,961,950,1518,1286,6303
2022,77,17,185,0,1,179,0,8,7,0,5,0,0,27,63,45,22,20,2,5918,2575,3343,62080,27493,34587,405,1383,2348,1782,232,788,910,645,173,595,1438,1137,3635,4858,13015,7911,16603,1506,2472,6019,3563,7299,2129,2386,6996,4348,9304
2022,78,12,71,0,1,52,0,5,13,0,10,0,0,8,13,26,16,14,1,3259,1516,1743,69935,32974,36961,248,800,1083,1128,166,395,475,480,82,405,608,648,1671,2385,4438,4397,25118,734,1024,1813,2439,12070,937,1361,2625,1958,13048
2022,79,19,256,0,1,207,0,18,29,0,14,0,0,31,59,74,33,41,2,12434,4913,7521,81441,35850,45591,1495,3742,4530,2667,848,1533,1634,898,647,2209,2896,1769,4844,6696,17970,10341,23809,2093,2208,8090,4893,11094,2751,4488,9880,5448,12715
2022,81,13,242,0,0,232,0,3,18,0,0,0,0,35,92,52,25,14,0,6431,2901,3530,52473,23368,29105,669,1953,1728,2081,337,1039,694,831,332,914,1034,1250,3070,3409,14676,6818,12815,1256,1498,7033,3116,6260,1814,1911,7643,3702,6555
2022,83,9,211,0,1,89,0,20,92,0,14,0,0,32,56,53,31,18,0,13373,5765,7608,82746,40591,42155,1224,3350,4478,4321,718,1544,1762,1741,506,1806,2716,2580,9165,8035,18145,11172,22716,4207,3719,9040,6294,11656,4958,4316,9105,4878,11060
2022,84,17,185,0,2,139,0,11,35,0,12,0,0,31,46,44,36,37,2,7158,3595,3563,58955,27612,31343,159,1808,2013,3178,51,854,986,1704,108,954,1027,1474,1469,1087,3576,3288,25271,720,590,1713,1411,12221,749,497,1863,1877,13050
2022,88,12,118,0,1,103,0,11,9,0,5,0,0,9,27,29,17,22,0,5170,2454,2716,47033,21235,25798,362,1229,1876,1703,288,607,965,594,74,622,911,1109,2164,1890,5876,4807,16930,964,910,2839,2394,7833,1200,980,3037,2413,9097
2022,90,16,141,0,0,83,0,14,56,0,3,0,0,10,39,49,33,10,0,14557,7436,7121,96534,47162,49372,2353,4392,3614,4198,1115,2381,2066,1874,1238,2011,1548,2324,8520,10065,18855,10589,29061,3591,4824,8244,6372,14600,4929,5241,10611,4217,14461
2022,94,8,180,0,0,81,0,26,35,0,41,0,0,12,25,45,27,36,4,2505,1004,1501,39875,20145,19730,173,327,672,1333,21,176,275,532,152,151,397,801,1497,1234,4902,4228,17095,736,714,2647,2177,8789,761,520,2255,2051,8306
2022,100,5,63,0,3,45,0,2,11,0,7,0,0,15,14,12,6,15,0,4236,2102,2134,40770,19192,21578,488,1304,1742,702,252,795,627,428,236,509,1115,274,2401,2757,10207,6562,8614,984,1185,5501,3293,3837,1417,1572,4706,3269,4777
2022,101,7,128,0,0,106,0,5,23,0,2,0,0,28,33,39,19,9,2,6567,3310,3257,46343,20487,25856,1072,2231,2430,834,606,1208,1050,446,466,1023,1380,388,5038,4243,13464,8065,6435,1983,1851,5952,3736,2377,3055,2392,7512,4329,4058
2022,102,2,89,0,14,39,1,4,20,0,12,0,0,16,20,19,14,14,0,15513,8420,7093,122272,60699,61573,1916,3877,6481,3239,1368,2142,3475,1435,548,1735,3006,1804,13973,10443,32271,17742,24319,6654,5514,16443,9187,11789,7319,4929,15828,8555,12530
2022,103,22,217,0,18,171,0,12,31,0,6,0,0,25,72,69,31,19,2,9806,4871,4935,71247,34474,36773,1205,2388,5041,1172,811,1324,2272,464,394,1064,2769,708,9749,7267,19183,11937,11658,4750,3357,9695,5723,5126,4999,3910,9488,6214,6532
2022,104,20,142,0,2,44,1,15,62,0,36,0,0,32,32,44,22,24,2,16356,8131,8225,132541,65637,66904,1391,4173,7479,3313,824,2460,3677,1170,567,1713,3802,2143,11075,9154,39230,19959,28340,5369,4894,20157,10568,13613,5706,4260,19073,9391,14727
2022,105,12,142,0,12,122,0,6,8,0,5,0,0,28,41,40,23,17,0,16929,8231,8698,154757,70967,83790,1747,4338,8237,2607,984,2272,3869,1106,763,2066,4368,1501,8770,9430,40785,29178,32461,4056,5068,19451,14279,14535,4714,4362,21334,14899,17926
2022,106,17,153,0,53,64,6,6,29,0,9,0,0,27,45,38,27,15,0,11227,5563,5664,99214,48985,50229,1449,2670,5176,1932,850,1409,2703,601,599,1261,2473,1331,11846,7884,30875,16945,15408,5962,4221,15692,8345,7458,5884,3663,15183,8600,7950
2022,107,18,117,0,9,68,0,7,33,0,16,0,0,16,26,30,28,22,1,14442,7140,7302,97609,46347,51262,1247,2676,7925,2594,649,1633,3928,930,598,1043,3997,1664,7656,4433,20042,13058,26680,3058,2274,9977,6458,12641,4598,2159,10065,6600,14039
2022,108,5,68,0,5,23,0,8,23,0,12,0,0,9,16,14,17,15,0,8704,4450,4254,116671,57673,58998,594,2011,3622,2477,350,836,1954,1310,244,1175,1668,1167,10798,5621,27487,11339,32645,4331,2793,14090,5889,17040,6467,2828,13397,5450,15605
2022,109,16,173,0,42,65,0,10,45,0,21,0,0,24,39,53,38,28,2,15376,7392,7984,195714,91525,104189,1431,3638,6939,3368,631,1902,3552,1307,800,1736,3387,2061,25964,18241,53302,22671,35385,11242,9404,24992,10879,16950,14722,8837,28310,11792,18435
2022,110,19,98,0,3,23,0,6,78,0,4,0,0,9,37,36,15,10,0,13253,6801,6452,119209,60666,58543,1779,4065,5491,1918,984,2217,2690,910,795,1848,2801,1008,23551,10155,32918,13594,21696,12418,5084,17332,7486,10456,11133,5071,15586,6108,11240
2022,111,5,74,0,14,31,0,1,19,0,11,0,0,18,20,15,16,8,1,7079,3506,3573,87951,41645,46306,334,1857,2694,2194,156,1030,1454,866,178,827,1240,1328,7336,4483,16190,11593,23184,3235,2232,7560,6116,11252,4101,2251,8630,5477,11932
2022,112,21,169,0,13,81,0,12,43,0,39,0,0,10,24,46,55,32,3,4818,2465,2353,81336,38062,43274,481,1119,1800,1418,298,682,987,498,183,437,813,920,3442,2352,12365,9800,26412,1353,1266,6024,4786,12501,2089,1086,6341,5014,13911
2022,113,17,207,0,1,209,2,2,7,0,2,0,0,44,67,48,26,20,2,13290,6737,6553,102788,45818,56970,1703,3970,6091,1526,914,2174,3092,557,789,1796,2999,969,5403,7942,33362,23879,15452,2560,3820,16518,10362,6373,2843,4122,16844,13517,9079
2022,114,20,193,0,3,80,0,16,56,0,44,0,0,9,43,72,43,19,3,12804,6597,6207,138716,69907,68809,1166,2918,4541,4179,856,1526,2399,1816,310,1392,2142,2363,9725,7389,27929,14542,42292,4038,4055,14900,8471,21214,5687,3334,13029,6071,21078
2022,115,7,96,0,2,11,0,8,69,0,11,0,0,14,21,31,21,8,0,12173,6197,5976,114784,59572,55212,1651,3551,5129,1842,998,1905,2504,790,653,1646,2625,1052,17906,9503,37250,13018,17061,8842,5115,21618,6738,8119,9064,4388,15632,6280,8942
2022,120,19,107,0,2,78,2,8,21,0,12,0,0,17,28,24,27,15,1,8616,4516,4100,68942,32719,36223,1136,2679,3479,1322,867,1737,1321,591,269,942,2158,731,3893,5758,18818,12032,13648,1628,2937,9643,6349,6275,2265,2821,9175,5683,7373
2022,121,11,142,0,5,77,1,4,36,0,29,0,0,42,30,27,13,14,1,11586,5699,5887,89867,43016,46851,1314,3101,4732,2439,531,1549,2331,1288,783,1552,2401,1151,5686,5098,27764,13892,19849,2917,2431,13626,7331,9741,2769,2667,14138,6561,10108
2022,122,16,85,0,3,30,0,5,19,0,38,0,0,26,24,22,12,16,1,12387,6647,5740,110439,53150,57289,1492,2945,5076,2874,734,1812,2960,1141,758,1133,2116,1733,6431,6573,34063,17231,22132,2980,3726,16344,8607,11013,3451,2847,17719,8624,11119
2022,123,10,49,0,1,14,0,5,6,0,33,0,0,18,8,9,11,7,3,8950,4486,4464,75391,36592,38799,230,2118,3729,2873,168,1136,1908,1274,62,982,1821,1599,1959,3633,21764,12855,17219,746,2244,10760,7011,9044,1213,1389,11004,5844,8175
