YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2010,19,427,3761,72,172,1595,16,223,915,54,1122,163,0,398,924,1143,795,940,54,13048,4804,8244,168746,74133,94613,614,1041,2972,8423,273,502,1381,2648,340,539,1591,5774,3544,2980,11913,13454,65696,1403,1397,4594,5508,27966,2133,1579,7312,7957,37744
2010,20,542,3942,49,247,1878,18,269,1063,16,982,60,0,574,992,964,845,1075,81,6756,3171,3585,83810,38999,44811,238,1157,2754,2607,128,683,1239,1121,111,473,1515,1486,1496,1554,5092,6888,28617,634,680,2246,3109,12935,849,872,2843,3775,15667
2010,22,126,1076,44,31,533,3,148,231,12,230,58,0,306,340,199,160,219,10,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,23,1318,15602,361,169,9060,47,1462,5481,57,417,588,0,2885,5800,4210,2069,2148,155,10093,5785,4308,56466,24426,32040,3153,2488,2531,1921,2023,1530,1211,1021,1130,958,1320,900,8577,9390,13754,6629,8334,3630,4050,6036,2756,3657,4948,5341,7718,3873,4683
2010,24,338,3620,47,54,2124,10,371,883,24,369,170,0,530,1007,729,617,1039,80,8177,3257,4920,82172,36555,45617,631,1199,2797,3550,203,601,1383,1070,428,598,1414,2480,3950,3645,8306,8688,23903,1386,1594,3652,3887,10833,2574,2039,4642,4812,13063
2010,25,723,9725,248,67,6744,25,916,2226,40,336,342,0,1132,3276,2611,1726,1843,93,3813,1976,1837,20068,10052,10016,1297,1063,1158,295,820,574,469,113,477,489,689,182,3858,4070,4974,2697,2392,2019,2224,2705,1343,1008,1838,1851,2270,1355,1381
2010,26,390,4159,33,41,3083,9,318,838,16,201,76,0,859,1266,823,699,842,84,11357,4516,6841,27981,12454,15527,572,2291,6721,1773,423,898,2621,574,148,1394,4102,1199,1882,1741,4184,2866,6104,712,733,1965,1430,2309,1172,1012,2211,1425,3801
2010,28,586,6987,84,35,6316,11,259,729,29,135,143,0,992,2255,1804,1084,1426,90,6805,3376,3429,37581,16097,21484,1466,2125,1973,1241,878,1203,882,413,588,922,1091,828,2933,4791,8376,5637,7671,1443,1874,3772,2375,3252,1491,2910,4595,3262,4422
2010,30,281,4360,195,25,2139,13,845,1403,12,135,264,0,645,1916,1258,521,469,24,8138,4255,3883,40700,18873,21827,1931,2070,2859,1278,1052,1289,1499,415,879,781,1359,864,7707,5278,9311,6076,6577,3825,2455,4473,2611,3180,3874,2830,4838,3462,3407
2010,32,838,9865,22,86,9533,8,305,588,34,117,54,0,2247,3931,2178,1054,1170,124,7506,3585,3921,44336,18288,26048,2209,2359,2201,736,1098,1272,1021,194,1111,1087,1180,543,4434,5884,10411,8304,7560,1973,2201,4637,3226,3037,2467,3683,5768,5073,4527
2010,33,194,4137,27,17,1034,11,1157,1917,48,148,26,0,477,1659,1180,514,492,28,7536,3553,3983,44199,22094,22105,1816,1973,2045,1701,1085,1243,810,415,732,730,1235,1286,9763,6501,8668,5942,6214,4833,3414,4348,3433,2851,4924,3074,4319,2527,3357
2010,34,441,6298,61,27,838,12,2038,3134,14,225,512,0,782,2870,1872,727,508,33,16362,9323,7039,90562,40883,49679,3370,2983,7379,2626,2391,1681,4096,1155,978,1304,3285,1472,17324,11288,18393,11620,16790,7635,5185,8604,5397,7688,9699,6108,9789,6215,9100
2010,40,1371,15529,362,57,8560,16,1769,5978,134,211,537,0,2650,6205,4283,2080,1931,94,10370,4772,5598,49951,21904,28047,3542,3343,3049,436,1895,1666,1116,95,1647,1677,1933,341,11091,10766,13589,6671,3608,5323,4444,6262,2888,1342,5771,6326,7330,3781,2268
2010,41,606,6779,453,26,3168,7,906,2971,64,106,590,0,1294,2962,1908,901,731,36,7051,3857,3194,31172,14038,17134,2645,2335,1915,156,1679,1267,828,83,966,1068,1087,73,6502,7354,8455,4435,1977,3025,3420,4558,1665,551,3476,3932,3898,2765,1421
2010,42,899,10282,502,27,7093,6,942,2812,24,70,709,0,2052,4343,2823,1324,1066,47,9046,4375,4671,41031,16547,24484,3854,2291,2650,251,2087,1101,1115,72,1767,1190,1535,179,8716,8836,11557,6427,2464,3801,3144,5592,2285,805,4918,5692,5969,4148,1660
2010,43,939,10113,455,98,5415,41,1309,3812,13,208,611,0,1643,4426,2950,1368,1057,56,17080,8311,8769,99081,43385,55696,5869,4651,5449,1111,3129,2381,2352,449,2740,2270,3097,662,13793,16411,29461,16370,10928,6738,7170,14116,6882,4165,7054,9245,15343,9484,6779
2010,44,461,11912,525,34,6411,15,1762,3888,61,115,612,0,2310,5264,3053,1288,947,25,17351,9133,8218,93067,41073,51994,5576,5012,6003,760,3260,2897,2618,358,2316,2115,3385,402,20495,16440,25006,15740,6949,8956,7331,11910,6892,2702,11540,9118,13093,8836,4249
2010,45,379,4407,121,69,1716,30,491,1532,47,781,241,0,1125,1737,1009,533,457,41,10344,5869,4475,88361,38992,49369,1730,2895,4169,1550,1133,1689,2441,606,598,1207,1727,943,7390,9597,28580,16887,11604,2931,4784,12736,8275,4679,4459,4817,15847,8626,6930
2010,46,652,11161,114,64,5068,31,1777,4352,8,116,511,0,1816,4790,3016,1278,981,36,13107,6551,6556,59139,26833,32306,4529,3850,4227,501,2528,2084,1700,239,2001,1766,2527,262,11401,11455,16899,9004,4555,5094,4899,8587,4431,1752,6308,6566,8303,4575,2794
2010,47,806,8565,318,99,7317,22,407,1221,56,174,393,0,1631,3794,2375,1042,794,42,16425,7914,8511,102045,42400,59645,3566,4487,6615,1757,2188,2449,2817,460,1378,2038,3798,1297,9435,12324,30737,19996,14809,4183,5382,13908,8548,5255,5245,6939,16833,11438,9555
2010,48,353,3063,227,14,1415,8,411,1244,100,132,319,0,459,1151,977,531,487,31,11015,5376,5639,47685,20802,26883,3796,2986,3960,273,1925,1520,1811,120,1871,1466,2149,153,9764,9369,12929,7585,3716,4394,3964,6449,3069,1474,5365,5408,6476,4519,2241
2010,49,673,7799,205,159,3904,58,701,2645,40,845,325,0,2150,3324,1725,793,651,26,9382,4461,4921,71992,32928,39064,1756,2627,3810,1189,1047,1134,1778,502,709,1493,2032,687,9180,8056,20911,11252,10882,4163,3813,9977,5594,4776,5013,4237,10929,5661,6106
2010,50,121,2534,4,31,780,9,415,1130,10,281,3,0,473,925,618,306,309,23,10491,5057,5434,63555,28464,35091,1479,2366,5360,1287,1051,1206,2265,535,427,1160,3095,752,5485,4925,13436,9171,13142,2129,2325,5827,4480,6187,3356,2596,7606,4687,6961
2010,52,662,8844,223,142,3140,31,1559,4197,46,263,351,0,1526,3635,2592,1099,816,46,19352,9319,10033,89842,39588,50254,5056,5226,8013,1057,2567,3000,3347,405,2489,2227,4665,653,15048,13998,25362,14804,9451,6762,5983,11780,6502,3945,8294,8016,13590,8303,5505
2010,60,635,8590,10,182,4556,30,336,2094,42,1955,40,0,1376,3485,2313,1159,864,32,8699,4358,4341,78321,35083,43238,1698,2565,3103,1333,896,1442,1522,498,802,1123,1581,835,8453,9692,23901,8584,14369,3630,4711,11100,3644,6353,4833,4975,12798,4937,8004
2010,61,323,5106,10,199,1691,3,109,895,73,2421,48,0,915,2457,1182,475,389,16,12890,6985,5905,105823,49045,56778,1318,3533,5865,2174,824,1877,3461,823,494,1656,2404,1351,8877,7560,30179,13122,25859,4086,3647,13062,6487,12823,4787,3914,17123,6636,13041
2010,62,300,4673,3,326,399,38,168,1351,92,2586,16,0,1008,1872,1182,546,354,8,14467,7485,6982,123660,58087,65573,1939,3446,6624,2458,1246,1943,3189,1107,693,1503,3435,1351,19596,16125,41313,13315,17329,8592,8137,19033,6494,8593,11011,7980,22270,6813,8738
2010,63,196,3160,93,34,2657,12,62,178,14,370,122,0,470,1596,891,316,166,3,11410,5949,5461,72882,33294,39588,1444,2591,5799,1576,893,1474,2996,586,551,1117,2803,990,3592,5306,21785,13053,13765,1655,2617,10265,6240,6429,1936,2691,11517,6813,7332
2010,66,227,2511,41,299,287,22,309,1163,63,586,50,0,411,837,782,377,350,21,16702,8657,8045,87318,42701,44617,3130,5431,6070,2071,2053,2531,3364,709,1077,2900,2706,1362,12499,9855,28450,10822,12900,6243,4955,13013,5533,6706,6258,4909,15432,5282,6195
2010,67,650,11211,84,45,11285,9,101,245,71,109,80,0,1095,4268,3510,1573,1404,39,13150,6182,6968,84283,35996,48287,2390,3631,6151,978,1404,1945,2607,226,986,1686,3544,752,5498,8094,31688,15087,11488,2166,3788,14178,6375,4889,3315,4300,17508,8710,6602
2010,68,149,2490,0,118,204,6,64,658,9,1579,1,0,475,1175,530,263,188,4,11219,6111,5108,94569,44698,49871,1705,2486,4760,2268,1196,1557,2422,936,509,929,2338,1332,11275,7373,25749,12176,19256,5026,3584,12165,5858,9643,6247,3791,13583,6309,9609
2010,69,348,6176,42,75,5941,10,97,271,6,109,57,0,1136,2822,1571,586,424,16,9551,4567,4984,54713,22944,31769,1563,2489,4369,1130,823,1430,1960,354,740,1059,2409,776,3405,4521,17723,10050,9616,1440,1938,8206,4406,3380,1966,2584,9515,5647,6237
2010,70,695,9493,103,314,7726,24,187,1496,38,369,137,0,2028,4098,2400,954,669,120,18903,9394,9509,112476,50666,61810,3645,5013,8094,2151,2034,2819,3827,714,1611,2194,4267,1437,10468,10141,32479,18103,20929,4462,4676,14250,8875,9169,6005,5471,18229,9225,11759
2010,71,370,6836,6,21,6770,1,66,221,2,127,4,0,930,2674,1967,870,748,16,12564,6082,6482,66171,27620,38551,2227,3249,5538,1550,1238,1616,2526,702,989,1633,3012,848,5817,7216,22470,11966,9288,2289,3174,9463,5226,4153,3532,4033,13010,6729,5138
2010,72,150,4223,17,260,355,16,339,3036,26,297,61,0,810,1546,1124,565,320,18,13667,7397,6270,84102,42275,41827,4382,2727,4527,2031,2784,1562,2253,798,1598,1165,2274,1233,19984,10669,20007,7978,13872,10165,5332,10482,4508,6536,9815,5327,9535,3476,7335
2010,73,1350,17732,457,91,16730,14,439,1426,85,154,600,0,3824,6712,4591,2215,2061,101,9381,4061,5320,52914,20139,32775,2945,2999,3025,412,1531,1538,883,109,1414,1461,2142,303,4791,9697,20557,8695,4516,1824,3631,8722,3318,1367,2958,6067,11839,5377,3153
2010,75,1594,24778,566,366,19659,134,1186,4445,68,373,707,0,4228,10272,6776,3013,2424,145,21882,10379,11503,107582,45167,62415,5608,8122,7052,1100,2886,3919,3052,522,2722,4203,4000,578,11793,15778,43138,16131,9792,5409,6942,18801,6158,3977,6387,8832,24338,9972,5819
2010,76,486,5012,4,184,2394,22,328,1432,8,1072,62,0,667,1448,1319,1031,1012,23,2652,1309,1343,29918,13553,16365,480,621,702,849,315,388,377,229,165,233,325,620,2233,2325,3735,2779,9822,854,995,1633,1300,4624,1383,1331,2106,1478,5206
2010,77,715,10267,63,181,9572,15,200,609,98,260,110,0,1319,3234,2938,1663,1784,92,9684,4880,4804,53542,22164,31378,2029,2884,3411,1360,1238,1662,1496,484,791,1222,1915,876,4479,6369,17130,9077,9164,1856,2735,7317,3522,4070,2623,3628,9814,5551,5099
2010,78,250,2681,107,57,1253,9,156,856,91,496,120,0,436,753,774,553,505,14,6850,2706,4144,68454,31878,36576,551,978,2388,2933,255,491,1106,854,296,487,1282,2079,2972,4313,7963,6670,21901,1354,2077,3853,3506,10677,1604,2239,4105,3165,11230
2010,79,1428,13805,71,176,12109,31,434,1782,20,628,124,0,1849,4329,3818,2317,2737,157,13181,6362,6819,60377,26075,34302,2965,3428,5276,1512,1733,1674,2348,607,1230,1754,2928,906,6716,7857,17041,11035,9161,2986,3518,7601,5059,3609,3731,4332,9437,5982,5548
2010,81,559,10563,33,59,9941,13,225,672,82,105,58,0,1597,4030,2873,1274,1298,59,6254,3264,2990,36540,14766,21774,1769,1818,2170,497,1020,937,1145,162,749,881,1025,335,3577,5589,12033,5684,4890,1676,2117,5086,2265,2047,1900,3477,6947,3421,2844
2010,83,491,9026,58,76,3382,17,956,4612,25,348,159,0,1263,3040,2801,1384,1035,37,15292,8136,7156,66039,31437,34602,5171,4226,4739,1156,3325,2233,2064,514,1846,1993,2675,642,16858,11366,17141,8124,6482,8415,5378,8712,3612,3168,8440,5991,8424,4525,3306
2010,84,418,3899,43,156,2819,13,156,615,98,451,52,0,657,1092,912,671,957,63,6883,3481,3402,42445,20661,21784,286,1385,2130,3082,171,848,1189,1273,114,538,941,1810,1274,1324,4015,4167,14959,397,607,1984,2043,7409,879,710,2028,2119,7545
2010,88,647,6740,100,117,5753,27,172,789,41,471,117,0,1508,2135,1702,944,1075,102,5071,2250,2821,33267,14907,18360,755,1041,2102,1173,438,574,709,529,317,467,1393,644,2198,2801,5183,4711,9093,1040,1228,2222,2379,3923,1158,1574,2956,2333,5166
2010,90,558,9789,46,126,3413,21,1289,4149,116,1206,73,0,1197,3304,2819,1562,1436,49,15148,7360,7788,70700,33424,37276,3916,3414,5230,2588,2176,1339,2724,1121,1740,2075,2506,1467,11797,11184,16206,8389,14005,5155,5176,7263,4641,7186,6648,6018,8937,3753,6812
2010,94,122,1786,5,25,513,8,163,567,42,578,17,0,146,668,606,281,196,9,4654,1875,2779,32852,15962,16890,469,698,1860,1627,190,318,763,604,279,380,1097,1023,2192,2081,5908,4327,9825,789,883,2651,2138,5240,1407,1203,3258,2190,4582
2010,100,324,3143,1,43,2111,19,101,512,2,680,0,0,690,1226,770,352,397,26,3580,1759,1821,32018,14630,17388,580,1288,1305,407,352,642,571,194,228,646,734,213,1563,3179,9493,5624,6051,720,1571,4106,2749,2889,839,1604,5387,2881,3165
2010,101,276,9605,126,48,8716,16,145,665,107,150,160,0,1488,4372,2501,874,726,28,6921,3270,3651,38430,16095,22335,1797,2074,2296,754,1132,953,1013,172,665,1121,1283,582,4483,6109,11665,6146,5113,2211,2517,4785,2422,1977,2270,3585,6892,3716,3141
2010,102,542,7611,253,1763,1641,91,652,3078,78,770,333,0,1540,3378,1940,848,663,32,16863,8295,8568,106307,51480,54827,3192,4042,7333,2296,1746,2290,3503,756,1446,1752,3830,1540,10889,11181,32299,15033,18535,4779,5762,15137,7839,8955,6111,5427,17161,7180,9584
2010,103,1247,14808,365,858,11766,186,433,2337,170,304,366,0,1821,6087,4462,2080,1877,63,8560,4506,4054,56997,25283,31714,1959,2453,3339,809,1394,1261,1619,232,565,1192,1720,577,9490,7238,16526,8043,7473,4189,3077,7617,3265,3396,5296,4157,8911,4790,4078
2010,104,451,7121,19,188,692,31,631,3871,78,2015,85,0,1343,2802,1859,954,603,25,16192,8171,8021,117231,55980,61251,2513,4475,7044,2160,1539,2498,3278,856,974,1977,3766,1304,11989,12322,42000,18424,16070,5072,6225,19866,9850,7594,6921,6102,22128,8560,8477
2010,105,579,9106,62,502,7232,106,165,785,41,469,447,0,923,3906,2913,1155,821,24,18019,9143,8876,131773,59475,72298,2595,4262,8520,2642,1400,2458,4003,1282,1195,1804,4517,1360,7166,10221,36538,25355,26708,2942,4993,17283,11698,12218,4225,5234,19267,13645,14489
2010,106,528,7806,112,2750,2536,63,279,1618,57,867,276,0,1303,2898,2189,1090,929,31,13227,6720,6507,83089,39077,44012,2001,4337,5572,1317,1216,2433,2485,586,785,1904,3087,731,9356,10049,32767,10553,10691,3670,5085,15756,5160,5166,5688,4969,17022,5391,5528
2010,107,382,6194,147,755,3101,236,279,1353,26,759,214,0,1269,2998,1446,579,396,24,11533,5430,6103,79992,37808,42184,1091,1881,5890,2673,628,1085,2529,1188,463,796,3360,1484,6193,5155,18440,11683,19423,2555,2454,8466,5680,9746,3635,2699,9975,6014,9682
2010,108,363,6375,5,1039,808,27,473,3249,28,1105,14,0,701,2449,1887,945,735,24,10624,5438,5186,96723,46944,49779,1650,2350,4674,1950,1202,1342,2215,679,448,1008,2459,1271,12492,10452,24453,12133,20638,5215,5431,11606,6647,10382,7284,5022,12845,5489,10257
2010,109,484,9713,3,1666,1683,231,640,4228,46,1697,9,0,1492,4035,2648,1149,851,24,22613,11704,10909,188949,88308,100641,2960,5445,9962,4246,1690,3201,4980,1833,1270,2244,4982,2413,19010,16946,54851,24756,39928,7673,7583,25168,12302,20063,11321,9359,29679,12487,19859
2010,110,522,13767,79,663,979,72,1049,10823,111,526,145,0,2106,5802,4074,1541,787,37,20745,11852,8893,121404,61943,59461,6339,6015,6291,2097,3965,3610,3087,1190,2374,2407,3204,908,23771,15993,34304,14592,18912,12638,7915,17966,7576,9264,11133,8072,16335,7015,9651
2010,111,312,4308,85,869,748,54,123,1151,45,1528,187,0,1001,1890,872,484,442,14,9030,4339,4691,85877,40414,45463,671,2273,3719,2367,340,1281,1831,887,331,992,1888,1480,4528,4676,20543,12857,22199,2071,2288,8521,6860,10852,2465,2389,12016,6001,11359
2010,112,215,2835,145,185,543,30,128,862,15,1250,182,0,629,1043,712,401,383,18,6062,2834,3228,74192,33505,40687,345,1462,2660,1595,169,937,1218,510,176,525,1442,1085,3263,3243,13535,9201,22622,1205,1504,5627,4269,10667,2051,1742,7905,4924,11962
2010,113,587,8385,182,172,8072,36,92,331,33,111,307,0,572,3463,2923,1209,932,47,13748,6825,6923,88700,37458,51242,2794,4194,5467,1294,1577,2210,2651,387,1217,1983,2816,907,5866,9477,26970,19980,12496,2476,4905,12515,8343,4705,3395,4574,14454,11641,7800
2010,114,817,9794,276,656,3815,127,610,3249,205,2011,214,0,1580,3729,2880,1539,1093,51,21600,12103,9497,144518,73653,70865,5406,4282,6059,5854,4231,2632,3094,2147,1175,1650,2966,3706,16063,15598,34456,18306,33656,8066,9494,17747,9091,16729,7992,6121,16698,9214,16923
2010,115,550,13294,179,411,1388,67,1183,9962,120,507,385,0,1573,5784,4209,1547,858,38,14990,8269,6721,96528,48115,48413,3650,4362,5398,1580,2391,2525,2738,615,1259,1837,2660,965,14403,10424,29355,13110,14815,6907,5629,15105,6620,7082,7495,4796,14249,6490,7729
2010,120,2206,16036,287,177,10346,43,768,3835,308,2741,311,0,1788,7250,5401,2348,1659,71,10172,5104,5068,60798,28397,32401,2211,3231,3768,962,1388,1596,1769,351,822,1635,2000,611,4839,5561,18554,9711,10847,2150,2690,8721,4796,5141,2691,2869,9838,4917,5708
2010,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102,5864,5238,81979,38320,43659,1474,2879,5287,1462,818,1865,2482,699,656,1014,2805,763,4156,6686,29505,14181,13520,1896,3097,13380,7449,6414,2259,3592,16125,6738,7103
2010,122,748,5767,86,142,933,43,151,933,35,4091,273,0,1344,2767,1256,700,489,36,12793,6427,6366,100793,46673,54120,1258,3247,6039,2249,782,1693,3091,861,476,1553,2948,1389,4724,7354,34588,17839,17140,1869,3459,14963,9545,8758,2862,3888,19618,8303,8385
2010,123,143,2201,14,25,110,3,20,185,101,1891,23,0,346,1191,448,224,133,13,8519,4422,4097,67576,33053,34523,636,2205,4000,1678,291,1473,2011,647,345,732,1989,1031,1739,3791,22381,13684,12074,961,2055,10495,7163,6239,769,1732,11886,6531,5835
