YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2011,32,1150,11643,66,65,11268,19,350,819,20,181,137,0,2463,4527,2736,1366,1586,122,7968,3624,4344,45383,19304,26079,2273,2417,2461,818,1012,1256,978,818,1306,1161,1483,818,9306,5644,2417,2461,818,2117,2326,1256,978,259,2532,3315,1161,1483,558
2011,33,378,6613,50,41,1594,33,1904,3003,154,262,50,0,978,2539,1898,797,752,52,8601,4130,4471,43545,21568,21977,2386,2109,2500,1604,1162,1311,963,1604,1515,798,1536,1604,9637,6508,2109,2500,1604,4590,3327,1311,963,440,5014,3177,798,1536,1166
2011,34,566,10746,236,42,1054,25,3818,5020,48,390,1151,0,1363,4403,3358,1342,990,60,16270,9303,6967,91352,41755,49597,3184,3380,7076,2631,1748,1943,3823,2631,1937,1437,3254,2631,14002,11360,3380,7076,2631,7509,5333,1943,3823,1334,9724,6031,1437,3254,1296
2011,40,1315,16338,37,63,9200,15,1862,6039,193,199,119,0,3052,6481,4196,2026,1835,83,10882,5106,5776,50721,22300,28421,3651,3350,3526,355,1713,1725,1347,355,2266,1625,2179,355,14120,11021,3350,3526,355,5571,4466,1725,1347,38,6020,6558,1625,2179,317
2011,41,880,9950,499,54,4617,36,1430,4272,35,206,679,0,2318,4336,2597,1149,881,40,6925,3796,3129,31678,13707,17971,2650,2046,2045,184,1487,1121,928,184,1278,925,1117,184,10465,6968,2046,2045,184,3142,3068,1121,928,102,3423,3897,925,1117,82
2011,42,780,11201,433,68,7373,22,1117,3199,55,94,486,0,2365,4897,2781,1198,1106,44,9804,4865,4939,42977,17286,25691,3975,2597,2870,362,1941,1309,1278,362,2251,1288,1592,362,14486,8789,2597,2870,362,4157,3125,1309,1278,104,5081,5655,1288,1592,258
2011,43,1271,15261,749,205,7216,75,2053,6566,17,280,869,0,2454,6606,4376,2065,1681,85,17392,8278,9114,99762,44247,55515,5680,4604,6071,1037,2696,2350,2573,1037,3143,2254,3498,1037,28287,16081,4604,6071,1037,6948,7305,2350,2573,421,7485,8780,2254,3498,616
2011,44,879,15407,617,66,8341,25,2358,5072,251,216,574,0,3290,6588,3836,1656,1476,50,18022,9669,8353,95589,42995,52594,5702,4860,6555,905,3064,2847,3132,905,2785,2013,3423,905,26360,16310,4860,6555,905,8751,7617,2847,3132,412,11787,8697,2013,3423,493
2011,45,481,4713,168,88,1895,23,587,1556,76,909,228,0,1080,1909,1238,619,491,20,10899,6110,4789,89537,40106,49431,1614,2815,4786,1682,960,1732,2686,1682,760,1083,2101,1682,9144,9172,2815,4786,1682,2739,4280,1732,2686,583,4454,4891,1083,2101,1098
2011,46,757,12945,16,90,5995,23,2357,5105,21,92,35,0,1546,6027,3444,1574,1106,8,12697,6362,6335,58251,25985,32266,4246,3754,4218,478,2166,2041,1682,478,2220,1714,2536,478,16527,10279,3754,4218,478,5407,4007,2041,1682,232,6601,6262,1714,2536,246
2011,47,763,9998,175,104,8309,18,441,1526,115,221,202,0,2187,4233,2550,1072,831,47,16709,7896,8813,102449,42624,59825,3589,4541,6755,1824,1748,2422,2918,1824,2420,2119,3837,1824,16982,12033,4541,6755,1824,4274,5358,2422,2918,462,5402,6675,2119,3837,1362
2011,48,423,4528,314,64,2314,18,579,1683,57,220,330,0,760,1834,1376,652,609,29,11588,5694,5894,47703,20525,27178,3975,2932,4359,322,1935,1530,2020,322,2139,1402,2339,322,15445,9031,2932,4359,322,4483,3729,1530,2020,151,5690,5298,1402,2339,171
2011,49,471,7993,31,140,4004,33,576,2449,195,997,101,0,1927,3548,1581,737,652,43,9777,4515,5262,72611,33360,39251,1752,2627,4221,1177,848,1261,1821,1177,1258,1366,2400,1177,10321,8368,2627,4221,1177,3988,4025,1261,1821,446,5053,4345,1366,2400,731
2011,50,115,2558,10,29,693,9,377,1268,13,288,6,0,556,937,625,280,271,14,9348,4610,4738,63443,28548,34895,1415,2018,4564,1351,709,1149,1904,1351,1093,869,2660,1351,5000,5249,2018,4564,1351,2091,2434,1149,1904,564,3325,2808,869,2660,787
2011,52,732,12514,402,153,4256,43,2575,5593,100,368,560,0,2533,5240,3343,1388,1063,57,20390,10076,10314,91135,40405,50730,5097,4823,9348,1122,2538,2694,4161,1122,2820,2131,5186,1122,22380,13096,4823,9348,1122,6805,5513,2694,4161,413,8675,7578,2131,5186,710
2011,60,680,9256,16,285,4991,33,411,2039,13,2168,12,0,1581,3945,2323,1085,965,42,8476,4273,4203,76478,34085,42393,1658,2420,3199,1199,870,1303,1495,1199,950,1117,1704,1199,11784,9534,2420,3199,1199,3397,4546,1303,1495,475,4726,4998,1117,1704,724
2011,61,349,6242,29,215,1844,13,166,1055,71,3199,57,0,1301,2930,1414,497,439,33,12985,6942,6043,112037,52312,59725,1170,3450,6088,2277,655,1799,3520,2277,558,1651,2568,2277,9220,8809,3450,6088,2277,4120,4199,1799,3520,908,4717,4620,1651,2568,1369
2011,62,258,4120,7,375,346,48,172,1232,41,2158,13,0,902,1736,1050,441,246,9,14904,7547,7357,126483,60032,66451,1941,3457,6864,2642,1008,1906,3262,2642,1026,1551,3602,2642,11691,16966,3457,6864,2642,8644,8812,1906,3262,1131,10960,8143,1551,3602,1511
2011,63,222,4353,10,57,3621,7,63,253,20,548,16,0,874,2057,1080,346,211,9,10681,5315,5366,72729,32713,40016,1126,2115,5787,1653,590,1196,2859,1653,625,919,2928,1653,5542,5336,2115,5787,1653,1446,2635,1196,2859,553,2121,2703,919,2928,1100
2011,66,270,3536,21,481,447,44,435,1452,197,748,23,0,580,1263,1050,502,404,19,17676,9315,8361,91854,44805,47049,3228,5499,6611,2338,1728,2515,3773,2338,1877,2984,2838,2338,12016,10139,5499,6611,2338,6493,5286,2515,3773,867,6500,4858,2984,2838,1471
2011,67,870,11688,535,77,11728,20,127,324,30,145,642,0,1665,4194,3511,1701,1419,63,14919,7048,7871,94238,40133,54105,2695,3978,7202,1044,1290,2188,2950,1044,1696,1790,4252,1044,12798,8828,3978,7202,1044,2435,4285,2188,2950,316,3758,4541,1790,4252,728
2011,68,134,2754,2,234,216,13,81,781,3,1557,5,0,384,1324,725,280,171,3,11534,6161,5373,95551,44857,50694,1571,2323,5163,2477,865,1418,2688,2477,877,905,2475,2477,8206,7864,2323,5163,2477,5031,3721,1418,2688,1014,6397,4144,905,2475,1463
2011,69,390,5720,7,167,5486,4,103,217,3,127,10,0,975,2514,1537,588,474,22,9916,4949,4967,55615,23408,32207,1656,2485,4782,993,806,1447,2339,993,831,1038,2443,993,8632,4706,2485,4782,993,1467,1949,1447,2339,318,2121,2756,1038,2443,675
2011,70,895,10997,412,356,8737,68,263,1756,35,597,492,0,2646,4611,2880,1165,811,169,18344,8978,9366,104716,47608,57108,3084,4837,8317,2106,1494,2791,3727,2106,1792,2046,4590,2106,14830,9676,4837,8317,2106,4363,4852,2791,3727,736,5433,4840,2046,4590,1370
2011,71,364,5641,9,38,5486,7,96,237,13,129,8,0,887,2232,1525,715,627,26,10670,5351,5319,59761,25503,34258,1732,2648,5101,1189,882,1320,2394,1189,1012,1328,2707,1189,8790,6120,2648,5101,1189,2270,2690,1320,2394,600,3054,3426,1328,2707,589
2011,72,209,6739,29,244,567,27,622,4970,40,465,42,0,1064,2536,1971,879,495,21,13635,7326,6309,83596,42258,41338,3976,2615,4818,2226,2250,1401,2420,2226,2021,1214,2398,2226,18279,11289,2615,4818,2226,10534,5767,1401,2420,948,10242,5512,1214,2398,1278
2011,73,1932,22603,632,245,21452,18,534,1762,161,245,750,0,5640,8840,5278,2571,2661,136,10166,4591,5575,53529,20666,32863,2828,3263,3636,439,1290,1697,1141,439,1950,1566,2495,439,11454,9387,3263,3636,439,1736,3768,1697,1141,136,2877,5621,1566,2495,303
2011,75,2006,28157,937,445,21742,160,1468,5640,61,468,1116,0,5444,11315,7395,3517,3199,169,21760,10388,11372,106100,43352,62748,5609,8247,6919,985,2630,4317,2930,985,2937,3930,3989,985,26994,15623,8247,6919,985,4936,6903,4317,2930,447,6490,8714,3930,3989,538
2011,76,492,4161,6,129,2002,16,282,1230,48,886,66,0,643,1247,1043,833,865,28,2741,1443,1298,29448,13290,16158,507,613,808,813,298,424,446,813,221,189,362,813,4045,2107,613,808,813,817,844,424,446,257,1206,1267,189,362,556
2011,77,787,10549,69,163,9768,16,222,747,26,334,129,0,1825,3448,2624,1514,1863,120,9651,4939,4712,54638,22803,31835,2031,2628,3536,1456,1040,1587,1732,1456,1064,1041,1804,1456,10747,7095,2628,3536,1456,1855,3000,1587,1732,519,2560,4092,1041,1804,937
2011,78,255,3219,81,92,1356,16,195,1111,55,604,126,0,522,983,878,613,534,24,6985,2970,4015,68465,31819,36646,592,1023,2431,2939,237,526,1126,2939,491,497,1305,2939,4254,3932,1023,2431,2939,1234,1905,526,1126,1052,1571,2023,497,1305,1887
2011,79,1176,13070,249,134,11217,27,371,1734,37,635,340,0,2317,4446,3437,1811,2258,139,12670,6247,6423,61383,26654,34729,2672,3023,5331,1644,1325,1498,2543,1644,1526,1525,2788,1644,12168,7963,3023,5331,1644,2660,3478,1498,2543,705,3268,4485,1525,2788,940
2011,81,1035,12560,56,87,11668,18,255,862,483,211,67,0,2451,4475,3171,1542,1837,86,6273,3022,3251,37751,15865,21886,1953,1816,2002,502,968,884,821,502,1096,932,1181,502,9057,5771,1816,2002,502,1944,2578,884,821,188,2156,3194,932,1181,314
2011,83,883,13647,491,188,4734,58,1302,7162,60,723,794,0,1958,5211,4216,1991,1559,70,16005,8347,7658,68075,32495,35580,5165,3844,5425,1571,2759,2012,2378,1571,2878,1832,3047,1571,16271,10766,3844,5425,1571,8890,5001,2012,2378,683,8509,5772,1832,3047,888
2011,84,607,4539,68,252,3242,27,192,759,41,615,86,0,771,1317,1071,800,1161,93,7442,3646,3796,44076,21634,22442,284,1392,2628,3138,146,824,1292,3138,190,568,1337,3138,2214,1074,1392,2628,3138,542,489,824,1292,1384,847,584,568,1337,1754
2011,88,623,6898,213,98,5890,63,168,798,22,449,246,0,1312,2181,1648,1090,1409,72,5545,2523,3022,34407,15452,18955,766,1177,2260,1342,388,664,854,1342,514,513,1406,1342,3329,3237,1177,2260,1342,956,1334,664,854,538,1149,1906,513,1406,804
2011,90,874,16638,54,240,6303,65,2159,6881,120,1731,67,0,2870,5681,4343,2409,2166,87,15999,7705,8294,74286,34588,39698,3506,3680,5979,2834,1706,1573,3163,2834,2051,2107,2816,2834,13551,10438,3680,5979,2834,4994,4621,1573,3163,1072,6588,5819,2107,2816,1762
2011,94,164,1857,2,51,499,10,109,569,52,718,15,0,195,530,644,348,289,14,4061,1672,2389,32685,16270,16415,447,638,1593,1383,204,302,720,1383,169,336,873,1383,3142,2056,638,1593,1383,792,1019,302,720,517,1272,1039,336,873,866
2011,100,344,4768,0,103,3203,20,165,641,5,972,3,0,935,1890,1153,558,544,32,3512,1755,1757,33224,15379,17845,568,1181,1366,397,266,527,617,397,399,654,749,397,2649,3294,1181,1366,397,608,1639,527,617,251,818,1655,654,749,146
2011,101,318,11161,97,56,9983,21,204,838,203,149,122,0,1931,5284,2616,932,755,35,7590,3747,3843,38622,16427,22195,1983,2314,2542,751,987,1176,1200,751,1201,1138,1342,751,7591,5601,2314,2542,751,2096,2424,1176,1200,188,2389,3172,1138,1342,563
2011,102,586,8620,280,2058,1818,129,758,3540,59,715,409,0,1678,4068,2147,877,688,21,17547,9030,8517,108893,52634,56259,3264,3710,8266,2307,1720,2184,3980,2307,1749,1526,4286,2307,15240,11740,3710,8266,2307,5028,6060,2184,3980,878,6295,5680,1526,4286,1429
2011,103,1175,15730,247,928,12093,232,515,2534,252,378,220,0,2035,5882,4921,2187,2017,82,8816,4336,4480,58600,26574,32026,2050,2250,3687,829,1030,1204,1642,829,1285,1046,2045,829,9583,7779,2250,3687,829,4367,3631,1204,1642,247,5102,4146,1046,2045,582
2011,104,451,6372,51,221,703,23,594,3371,51,1845,66,0,1140,2744,1673,729,575,10,16155,7825,8330,117691,56138,61553,2196,4258,7751,1950,1010,2321,3505,1950,1538,1937,4246,1950,13258,12114,4258,7751,1950,5100,6379,2321,3505,742,7182,5745,1937,4246,1208
2011,105,513,9207,71,506,7304,87,189,774,38,481,412,0,946,3967,2812,1192,833,35,18674,9545,9129,132373,59969,72404,3037,4146,9104,2387,1580,2571,4133,2387,1512,1575,4971,2387,17731,9764,4146,9104,2387,3204,4769,2571,4133,1125,4100,4992,1575,4971,1262
2011,106,382,8071,190,3000,2754,73,328,1367,16,736,369,0,1377,3318,2134,1001,785,24,12780,6585,6195,85538,39946,45592,2039,3904,5536,1301,1071,2134,2524,1301,1318,1770,3012,1301,10364,9476,3904,5536,1301,4031,4698,2134,2524,539,5835,4780,1770,3012,762
2011,107,322,5057,204,767,2453,115,308,1042,59,628,211,0,1393,2157,1268,426,321,18,12429,5982,6447,80244,37840,42404,1108,1872,6942,2508,576,1012,3178,2508,544,860,3763,2508,6278,5311,1872,6942,2508,2549,2474,1012,3178,1134,3558,2835,860,3763,1374
2011,108,333,5525,2,986,663,19,423,2794,71,901,3,0,773,2164,1602,781,515,24,11153,5657,5496,96249,47073,49176,1566,2442,5019,2126,848,1444,2414,2126,1052,998,2605,2126,7897,9758,2442,5019,2126,5189,5169,1444,2414,701,7036,4605,998,2605,1424
2011,109,585,12270,9,2909,2061,109,656,5397,92,1632,8,0,2087,5137,3097,1449,1051,40,21638,11528,10110,189308,87649,101659,2880,4969,9902,3887,1575,2792,5139,3887,1578,2177,4763,3887,19110,17241,4969,9902,3887,7844,7815,2792,5139,1817,11662,9421,2177,4763,2070
2011,110,403,10371,21,548,886,71,697,8047,88,416,42,0,1462,4225,3105,1294,672,27,20279,11175,9104,124149,63506,60643,5666,5599,6930,2085,3155,3352,3254,2085,2844,2247,3676,2085,26842,15405,5599,6930,2085,13111,7663,3352,3254,1124,11699,7729,2247,3676,961
2011,111,335,4317,28,819,896,57,184,1073,68,1498,85,0,1023,2029,848,386,362,28,9543,4314,5229,86012,40314,45698,883,2367,4157,2136,391,1217,1901,2136,495,1150,2256,2136,6071,4506,2367,4157,2136,1831,2091,1217,1901,756,2298,2412,1150,2256,1380
2011,112,177,3123,107,154,726,37,163,935,26,1229,137,0,550,1189,863,427,347,26,5859,2905,2954,74741,34054,40687,419,1664,2318,1458,205,948,1163,1458,316,716,1155,1458,4791,3030,1664,2318,1458,1076,1353,948,1163,534,1768,1690,716,1155,924
2011,113,675,11607,77,343,10503,64,196,794,107,230,122,0,1000,3706,3589,1914,2003,139,14107,7115,6992,90435,37976,52459,2527,4116,6140,1325,1320,2307,2826,1325,1525,1809,3313,1325,11689,9172,4116,6140,1325,2592,4678,2307,2826,400,3514,4492,1809,3313,925
2011,114,568,9326,449,599,3587,95,416,3241,360,1795,250,0,1449,3835,2660,1348,983,50,21292,11684,9608,142343,72720,69623,4836,3906,6614,5935,3469,2431,3514,5935,1603,1474,3100,5935,17530,15265,3906,6614,5935,7431,9208,2431,3514,2026,7971,6064,1474,3100,3911
2011,115,608,17133,415,601,1539,92,1606,12979,120,663,556,0,1965,7227,5622,2091,1171,66,14778,8469,6309,96930,48774,48156,3659,4171,5506,1442,2167,2571,2896,1442,1689,1600,2610,1442,17997,10781,4171,5506,1442,7143,5979,2571,2896,584,8009,4790,1600,2610,858
2011,120,2071,14314,105,184,8608,62,580,3532,297,3090,137,0,1668,5965,4672,2251,1830,94,10223,5201,5022,62964,29224,33740,2073,3122,4023,1006,1075,1677,1781,1006,1322,1445,2242,1006,7868,5906,3122,4023,1006,2218,2680,1677,1781,370,2736,3216,1445,2242,636
2011,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10999,5566,5433,81212,37916,43296,1577,2501,5470,1451,768,1528,2622,1451,831,973,2848,1451,10026,6783,2501,5470,1451,1922,3150,1528,2622,668,2388,3634,973,2848,783
2011,122,1106,8355,74,195,1439,49,239,1452,18,5680,463,0,1852,3894,1982,1000,728,63,13196,6629,6567,101099,47041,54058,986,3529,6569,2110,532,1930,3405,2110,497,1600,3164,2110,8281,7200,3529,6569,2110,1927,3385,1930,3405,751,2828,3809,1600,3164,1360
2011,123,177,1848,2,29,92,5,26,176,29,1665,5,0,327,958,401,183,148,7,9011,4900,4111,68270,33493,34777,643,2106,4365,1897,358,1301,2407,1897,276,805,1958,1897,5592,3780,2106,4365,1897,967,2203,1301,2407,854,905,1582,805,1958,1043
