YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2013,19,129,1256,3,53,585,9,80,310,5,335,0,11,114,304,338,264,348,17,11093,4245,6848,168605,72267,96338,463,1197,2895,6429,392,507,1195,2263,334,691,1700,4167,3074,3765,11338,13205,66024,1126,1760,4569,5332,28019,1947,2015,6764,7887,37997
2013,20,168,1169,3,54,550,8,134,329,8,255,0,2,163,287,343,218,300,27,4711,2312,2399,84573,39334,45239,177,758,1592,2184,195,399,670,1137,100,359,922,1047,1270,1404,5407,7083,29849,493,742,2575,3370,12749,775,670,2827,3704,17102
2013,22,14,127,0,4,71,0,11,31,0,24,0,0,36,35,27,13,29,1,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2013,23,302,3421,64,38,2122,8,363,1057,27,89,0,83,717,1377,844,395,428,17,10013,5164,4849,56589,25145,31444,2481,2335,3491,1706,651,1348,1435,787,1400,987,2056,919,6435,7730,14282,6766,10520,2722,3504,6702,3111,4538,3721,4226,7580,3649,5982
2013,24,90,764,7,13,468,2,87,214,1,61,0,15,136,232,190,114,178,8,7862,3291,4571,84364,37557,46807,820,1616,2400,3025,419,862,1098,854,632,754,1303,2171,4329,4034,7434,8088,24946,1836,1567,3625,3764,11328,2485,2477,3803,4335,13622
2013,25,214,2143,49,13,1560,1,140,494,11,83,0,104,241,653,614,400,484,9,3747,1727,2020,19359,9012,10347,937,1042,1399,369,249,492,736,104,478,550,663,265,3291,4284,4781,2699,2254,1484,2303,2351,1182,987,1805,1981,2431,1520,1268
2013,26,133,1433,14,15,1098,3,115,244,17,55,0,33,385,512,284,155,215,13,12636,4753,7883,30931,14245,16686,604,2143,7733,2153,230,719,2738,889,501,1427,4995,1265,2123,1838,4685,2848,7320,803,731,2395,1626,3016,1314,1099,2290,1216,4305
2013,28,139,1347,6,9,1207,2,46,169,5,47,0,7,125,498,373,204,277,9,7146,3641,3505,42189,18512,23677,1560,2231,2046,1309,478,1312,974,512,966,919,1072,797,2855,4444,9719,6689,8781,1232,1969,4337,3251,3892,1623,2464,5387,3433,4893
2013,30,201,2510,48,26,1214,10,524,823,16,86,0,60,308,1050,720,347,310,22,8391,4167,4224,42461,19785,22676,1336,1883,3270,1902,477,1290,1566,536,772,594,1704,1366,7017,5363,9044,7179,6954,3240,2234,4872,3365,2927,3775,3127,4171,3815,4024
2013,32,326,2762,61,12,2602,5,101,282,3,55,0,89,438,1148,758,351,414,27,8003,3833,4170,46037,19997,26040,1939,2173,2758,1134,507,1191,1085,495,1082,982,1671,640,3995,5392,10620,8741,8255,1693,2593,4844,3725,3515,2309,2805,5769,5008,4739
2013,33,146,1997,72,15,537,8,573,890,6,96,0,90,247,797,640,288,235,8,7292,3773,3519,43705,21458,22247,1912,1162,2803,1415,533,779,1282,525,1030,383,1522,889,8716,6018,7684,6360,8137,3709,2986,4130,3707,3891,5006,3029,3561,2643,4252
2013,34,202,3919,63,12,354,9,1509,1907,6,238,0,149,447,1627,1281,460,348,19,16236,8821,7415,94433,44650,49783,3252,3347,7057,2580,932,2087,3602,956,2077,1261,3455,1623,17463,11244,18317,13433,17749,8560,5133,8673,6648,8651,8880,6104,9647,6785,9091
2013,40,369,4201,22,12,2374,5,468,1625,23,54,0,31,617,1632,1184,605,529,15,11214,5752,5462,51538,22372,29166,3637,3476,3775,327,748,2027,1536,111,1959,1449,2238,216,11780,10452,14366,7507,3835,5504,4392,7090,2875,1403,6268,6060,7279,4622,2429
2013,41,113,1390,62,3,685,3,180,595,0,32,0,67,316,562,360,167,153,7,7098,3879,3219,33911,15314,18597,2895,1856,2134,213,575,1090,1015,84,1301,766,1119,129,7176,6974,8842,5440,2506,3504,3168,4570,2106,893,3672,3804,4272,3332,1614
2013,42,228,2163,33,28,1451,3,183,667,17,33,0,42,398,1035,542,241,202,4,9971,5078,4893,46260,19109,27151,3466,2898,3311,296,756,1529,1601,94,1823,1369,1710,202,9284,9046,12829,7957,3273,4071,3395,6082,3081,1205,5216,5653,6750,4882,2068
2013,43,239,2676,35,40,1602,16,279,891,14,50,0,58,436,1235,709,308,237,10,17618,8187,9431,103425,46443,56982,4878,4409,7115,1217,1156,2291,2936,407,2892,2118,4178,810,15166,15935,29124,18012,12285,7133,7447,14114,8014,4708,8044,8491,15015,9989,7576
2013,44,133,3276,27,7,1794,6,516,925,4,37,0,147,496,1352,882,363,304,11,19447,9964,9483,96698,43174,53524,5834,5180,7422,1011,1415,2893,3216,496,3245,2287,4206,515,19251,16497,26057,16596,8009,7994,7729,12454,7217,3635,11257,8762,13609,9382,4379
2013,45,78,1063,24,21,413,10,136,328,6,214,0,37,169,470,284,124,113,4,12950,7079,5871,92537,41878,50659,1513,3275,6661,1465,723,1955,3580,610,783,1320,3081,855,8186,8580,27943,18683,13631,3175,4111,13668,8951,5879,5000,4470,14276,9713,7734
2013,46,61,1122,1,5,618,3,194,344,8,11,0,1,163,506,294,132,85,2,13103,6907,6196,59696,26996,32700,4181,3512,4843,567,1007,1962,2172,185,2279,1550,2671,382,11565,10240,16771,9861,5184,5294,4440,8431,4485,2015,6279,5815,8335,5371,3181
2013,47,179,2332,5,27,1983,12,111,342,8,28,0,5,300,1086,721,218,180,5,17754,8807,8947,102485,42845,59640,3341,4230,8270,1835,1131,2206,4101,599,1701,2024,4169,1236,9377,11768,30068,19934,15088,4116,5396,13277,8829,5699,5259,6363,16788,11120,9396
2013,48,82,868,0,11,447,3,118,329,3,38,0,1,106,381,269,92,98,4,11575,5373,6202,49400,21599,27801,3661,2904,4529,481,774,1504,1769,215,2166,1400,2760,266,9671,9288,13008,8489,4169,4143,3831,6160,3737,1843,5530,5450,6848,4746,2327
2013,49,99,1536,2,33,766,7,116,478,3,225,0,9,298,674,390,138,125,10,10426,4908,5518,73787,34132,39655,1927,2632,4805,1062,730,1440,2033,337,1268,1192,2772,725,9309,8818,20036,12023,11569,4284,4662,9590,5874,4861,5031,4157,10449,6156,6708
2013,50,88,817,8,21,256,3,115,349,4,135,0,30,156,299,217,99,126,12,9921,4957,4964,63758,28348,35410,1259,2072,4869,1713,502,1154,2114,770,918,918,2755,943,5344,5061,13594,10698,12301,2366,2367,6057,5431,5122,2988,2689,7533,5265,7178
2013,52,86,1865,13,18,739,4,350,763,2,66,0,22,266,822,553,173,142,8,20167,9730,10437,93280,41619,51661,5058,5326,8818,966,1339,2794,3804,181,2971,2532,5014,783,15814,14326,26150,16221,10497,6961,6334,12326,7466,4206,8858,7997,13828,8769,6291
2013,60,315,4159,4,93,2313,19,199,857,55,935,0,7,631,1730,1209,492,395,16,8770,4576,4194,75613,33503,42110,1705,2177,3586,1302,648,1250,1636,605,853,927,1950,697,8080,8092,21266,9311,15217,3429,3609,9625,4320,6926,4638,4485,11642,4991,8296
2013,61,141,2788,0,99,729,2,83,423,16,1577,0,0,391,1156,783,328,258,9,13382,6844,6538,115935,54133,61802,1008,3186,6800,2388,792,1621,3798,955,452,1565,3002,1433,8358,8115,34233,14911,27216,3936,3753,15041,7599,13268,4414,4370,19192,7320,13947
2013,62,160,2892,2,317,233,23,94,830,14,1543,0,0,579,1149,814,303,201,3,16004,8252,7752,130904,62969,67935,2051,3850,7199,2904,1128,2009,3504,1372,1090,1841,3695,1532,19616,17572,41108,13887,20321,9027,9010,19567,6982,9838,10585,8555,21535,6910,10483
2013,63,79,1468,2,19,1074,3,23,81,32,317,0,0,235,616,439,166,87,3,11224,5448,5776,72467,32546,39921,1095,2321,6096,1712,625,1309,2889,631,537,1012,3207,1081,3559,4765,21788,13041,14380,1364,2391,10417,6260,6514,2191,2373,11374,6771,7867
2013,66,124,1801,19,246,314,17,134,670,53,485,0,25,195,650,567,273,249,8,17218,9135,8083,92716,45202,47514,3378,4912,6388,2540,1227,2074,3732,1050,1973,2838,2656,1490,12469,10109,28868,11934,14703,6217,5449,12927,6406,7447,6250,4668,15947,5524,7253
2013,67,338,3913,66,104,3966,7,39,96,4,33,0,68,618,1680,1193,490,307,25,15251,7358,7893,94719,39478,55241,2491,4111,7587,1062,933,2168,3327,387,1541,1943,4260,675,6277,7950,34048,19171,13154,2486,3587,15362,7590,4924,3803,4356,18693,11579,8234
2013,68,63,1524,1,136,110,12,44,412,8,864,0,2,125,694,435,183,136,9,11149,6024,5125,97891,46032,51859,1806,2089,4967,2287,943,1224,2762,962,810,865,2205,1325,11961,8986,23878,12741,21198,5324,4480,11336,6601,9899,6642,4512,12545,6144,11304
2013,69,135,2775,1,36,2642,9,39,118,3,63,0,1,395,1095,770,340,294,15,9784,4747,5037,58596,24865,33731,1492,2492,4844,956,550,1533,2204,246,876,959,2640,710,3865,5300,17547,11776,9237,1491,2524,8368,4980,3278,2366,2778,9174,6796,5962
2013,70,248,3730,55,105,2825,22,103,536,8,372,0,62,592,1368,1179,496,325,68,17338,8306,9032,104806,47475,57331,2344,4905,7631,2458,904,2537,3480,961,1440,2368,4151,1497,9282,9678,30031,16306,20106,4131,4738,13508,7819,8720,5155,4942,16526,8484,11384
2013,71,217,2639,4,30,2617,2,40,107,1,57,0,6,408,1056,782,345,256,10,10415,5363,5052,60176,25610,34566,1445,2764,5074,1132,585,1397,2674,480,694,1367,2400,652,4752,5768,18430,11770,9843,1936,2663,7897,5204,4423,2810,3099,10544,6559,5428
2013,72,309,1944,12,157,252,22,352,1149,99,210,0,24,301,828,561,323,237,13,13716,7265,6451,86296,44522,41774,3293,2825,5109,2489,1076,1502,2549,1054,1777,1323,2560,1435,20149,13340,16845,8439,13924,9937,7274,9072,4963,7056,10219,6074,7780,3486,6878
2013,73,803,7056,142,141,6795,8,183,633,4,62,0,175,2075,2653,1645,798,756,39,10512,4925,5587,57492,21515,35977,2823,3283,3935,471,762,1463,1663,248,1704,1820,2272,223,6138,8823,21376,10266,5148,2289,3252,8883,3619,1741,3844,5573,12491,6650,3410
2013,75,490,6235,203,77,4997,21,297,1183,15,114,0,224,969,2487,1805,779,820,46,22052,10870,11182,108420,44571,63849,5173,8646,7162,1071,1523,4558,3233,447,2649,4088,3929,624,12586,15468,42481,17444,9105,5251,6800,19123,6487,3195,7334,8660,23352,10949,5919
2013,76,221,2195,18,64,1141,19,178,629,11,369,0,23,296,601,558,424,528,22,2473,1180,1293,29427,13580,15847,539,572,631,731,188,358,290,239,304,214,341,492,1923,1892,4137,2660,9693,863,796,1917,1350,4399,1060,1092,2218,1308,5299
2013,77,240,3192,10,31,3076,7,59,195,3,60,0,11,432,1151,872,443,518,25,8955,4160,4795,56893,24602,32291,1728,1975,3534,1718,584,1094,1521,574,1152,881,2013,1144,4482,6852,16119,9802,10441,1921,3034,7238,4353,4572,2561,3818,8873,5444,5866
2013,78,143,1544,59,30,979,5,84,376,10,203,0,59,309,441,395,302,283,13,6481,2780,3701,69984,32862,37122,676,899,2043,2863,385,470,878,1095,561,429,1165,1768,2577,3686,7185,6523,23708,1115,1904,3006,3527,11878,1456,1793,4179,2995,11836
2013,79,311,5115,55,34,4414,10,169,554,7,165,0,128,889,1832,1327,685,676,45,13013,6129,6884,64546,28869,35677,2159,3157,5986,1713,686,1490,2662,756,1377,1666,3324,957,5679,8568,17407,11378,10904,2720,4048,7581,5185,4828,2952,4520,9824,6188,6079
2013,81,124,1997,3,6,1830,0,48,118,64,48,0,10,357,796,525,224,201,10,6507,3007,3500,38932,16498,22434,1752,2053,2064,638,516,890,845,268,1027,1163,1219,370,3823,5758,11312,7577,5233,1771,2556,5077,2951,2207,2051,3205,6238,4628,3018
2013,83,136,3391,168,27,1310,8,368,1570,4,233,0,175,435,1308,1030,518,393,11,17191,8814,8377,73533,35505,38028,4705,3863,6239,2387,1237,2059,2838,990,2710,1803,3400,1397,19019,11913,17249,9278,9237,9706,5838,8388,4284,4563,9313,6076,8860,4989,4681
2013,84,186,2033,2,64,1364,8,89,426,10,257,0,3,246,569,492,352,518,33,6881,3598,3283,48208,23586,24622,405,1111,2795,2567,304,732,1383,1209,251,379,1413,1360,1381,1358,4169,4052,17788,593,675,2141,2305,8366,786,686,2027,1748,9428
2013,88,161,1483,23,13,1266,22,43,156,3,126,0,38,294,434,379,226,324,10,5757,2898,2859,37002,17122,19880,676,1213,2385,1483,356,723,1090,734,362,490,1295,749,2216,3333,5304,5160,10396,1055,1292,2396,2617,4905,1160,2041,2917,2539,5485
2013,90,126,2116,9,30,928,3,278,829,9,160,0,14,356,763,531,293,297,10,14628,7115,7513,79800,38469,41331,2603,3702,5143,3180,781,1439,2779,1402,1576,2263,2364,1778,11104,9732,17994,10899,17960,4781,4521,7765,6729,8792,6324,5214,10222,4170,9178
2013,94,37,449,0,19,125,0,19,157,2,163,0,1,44,105,130,93,105,5,3637,1604,2033,34540,16664,17876,287,529,1514,1307,224,276,766,471,81,253,748,836,1923,1757,6173,5012,10834,746,814,2854,2514,5530,1168,942,3322,2493,5298
2013,100,78,1658,0,39,979,7,47,309,0,355,0,0,207,573,407,269,256,21,3424,1894,1530,33915,15693,18222,538,777,1713,396,272,408,851,263,301,369,862,133,1770,3183,8770,6619,6323,766,1359,4021,3436,3149,1000,1825,4754,3186,3175
2013,101,252,6259,17,54,5454,14,139,601,134,119,0,13,840,2584,1631,712,703,46,7644,3593,4051,39625,17095,22530,2009,2243,2725,666,482,1139,1032,165,1311,1104,1694,501,5017,5914,11324,6662,5189,2457,2627,5047,2736,2013,2552,3290,6283,3929,3180
2013,102,161,2151,43,530,434,23,187,883,5,230,0,63,448,997,536,200,161,9,17365,8991,8374,112991,54063,58928,2564,4121,8564,2116,1143,2482,4114,909,1323,1639,4450,1207,12204,12006,31737,16441,20278,5507,6038,14935,8306,9701,6703,5964,16793,8133,10575
2013,103,252,4674,18,332,3448,47,140,824,16,116,0,21,495,1616,1566,626,607,31,9638,4982,4656,61093,27461,33632,2133,2392,4213,900,719,1430,1902,323,1195,962,2311,577,9765,7441,17628,8935,8428,4541,3404,8035,3839,3844,5214,4041,9598,5095,4575
2013,104,76,1381,23,28,216,6,128,689,3,387,0,23,235,536,342,178,181,8,15833,7526,8307,118457,56745,61712,1905,4097,7683,2148,941,2325,3423,702,1167,1772,4260,1446,12574,11204,40150,20161,17773,5370,5905,19614,10534,8509,7209,5293,20538,9632,9260
2013,105,251,4910,2,359,3932,50,106,460,56,178,0,22,449,2042,1597,618,427,25,18268,8394,9874,134884,61376,73508,2652,3806,9498,2312,1046,2208,4086,819,1498,1598,5412,1493,7450,10197,37311,26158,26413,3031,4996,17905,12357,11711,4425,5210,19412,13797,14695
2013,106,118,2692,21,694,1150,61,97,486,6,257,0,80,383,1168,749,286,231,6,13361,6909,6452,88591,41582,47009,1954,3441,6498,1468,839,1952,2992,687,1276,1489,3506,781,10024,9119,32380,13043,12427,4472,4435,15499,6234,5723,5547,4683,16884,6802,6696
2013,107,75,1806,28,282,854,28,103,389,12,206,0,35,357,745,467,196,140,3,13917,7009,6908,82120,38579,43541,1131,1910,8740,2138,696,897,4299,1109,634,1012,4441,1028,6475,5613,17962,10998,20706,2669,2587,8045,5454,10336,3809,3030,9914,5545,10364
2013,108,57,773,0,102,143,4,66,377,9,129,0,0,94,300,260,100,73,3,11471,6025,5446,97060,47419,49641,1883,2496,4927,2168,860,1508,2584,717,1113,987,2343,1450,11316,8628,21925,12852,22671,4831,4316,11100,7116,10927,6481,4317,10830,5732,11730
2013,109,179,3504,46,682,843,28,194,1341,19,569,0,53,655,1353,981,425,302,12,21807,11707,10100,194484,90665,103819,2722,5298,10374,3413,1349,3001,5597,1506,1458,2297,4777,1907,21407,18544,53742,26362,37751,9035,8512,24016,13276,18784,12375,10030,29727,13055,18954
2013,110,67,2667,3,160,193,5,110,2161,6,97,0,5,344,1206,774,266,137,6,19170,10492,8678,128658,66800,61858,4726,4977,7728,1741,1384,2880,3700,907,2306,2097,4027,834,27167,16837,33716,15901,18741,14483,9142,17812,7727,9514,12695,7705,15911,8165,9233
2013,111,115,1542,5,208,285,23,86,437,23,582,0,18,275,719,392,152,121,3,9058,4002,5056,88614,41501,47113,678,1783,4456,2141,490,872,1827,915,432,911,2629,1226,5186,4123,19924,13632,23793,2319,2019,8400,7177,11923,2873,2101,11526,6452,11872
2013,112,84,1942,25,100,508,10,106,526,14,736,0,51,206,673,641,281,241,5,5573,2855,2718,74527,34402,40125,432,1134,2603,1404,388,614,1296,635,289,520,1307,769,3227,2970,13678,9513,21954,1274,1405,6000,4765,10416,1956,1554,7686,4748,11538
2013,113,223,2986,54,56,2913,15,44,131,19,47,0,38,381,1179,975,358,337,27,14945,7451,7494,93565,39487,54078,2620,4279,6930,1116,1047,2372,3259,364,1470,1907,3671,752,5951,8555,28666,22052,13469,2404,4229,13867,9144,4762,3541,4326,14795,12907,8700
2013,114,158,2988,14,175,1328,24,102,978,84,457,0,12,386,1117,935,419,294,7,21495,12082,9413,143938,73803,70135,4535,3907,6911,6144,1250,2451,3791,2234,1711,1455,3119,3912,14791,14106,32070,18010,35025,7067,8265,16482,9998,17255,7720,5842,15589,8003,17755
2013,115,35,1142,10,48,134,7,130,794,6,54,0,14,100,459,397,147,75,8,15316,8434,6882,99210,50200,49010,3433,4250,5810,1681,1114,2665,3030,589,1637,1585,2780,1092,14988,10573,30123,13451,15118,7292,6393,15196,6774,7770,7705,4176,14931,6676,7347
2013,120,421,4111,4,38,2872,5,178,841,7,591,0,4,853,1561,1174,506,420,14,10663,5560,5103,63696,30343,33353,1974,3354,4281,1054,754,2045,1810,471,1159,1309,2470,583,4598,6153,18663,11199,10780,2241,2801,9163,5760,5226,2352,3351,9493,5426,5560
2013,121,64,755,4,7,415,2,45,153,5,193,0,3,93,312,269,93,55,1,10868,5583,5285,80734,37430,43304,1211,2441,5733,1483,586,1371,2872,589,763,1070,2861,894,3932,6111,27134,14969,13615,1617,2799,12423,7569,6339,2310,3312,14714,7403,7278
2013,122,215,2010,14,39,316,9,57,335,3,1397,0,83,229,888,612,280,224,3,13880,6774,7106,102766,47609,55157,1002,3750,7042,2086,594,1855,3739,723,544,1896,3303,1362,4590,6555,33807,18873,18192,1962,3083,14680,10177,8974,2631,3475,19152,8692,9229
2013,123,75,959,0,13,50,3,8,86,0,873,0,1,97,520,260,98,55,3,8916,4693,4223,70720,34464,36256,471,2011,4467,1967,328,1081,2478,850,226,930,1989,1117,2319,3919,22670,13789,13992,1169,2169,10729,7401,7078,1147,1745,11939,6383,6911
