YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2021,20,13,62,0,0,41,0,11,15,0,8,0,0,4,14,23,10,13,3,4147,1924,2223,75945,33094,42851,286,1107,1323,1431,242,416,557,709,44,691,766,722,1023,1173,3670,5621,27274,323,349,1885,2698,10866,700,824,1785,2923,16408
2021,22,1,15,0,0,11,0,1,2,0,3,0,0,0,1,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,23,9,126,0,1,83,0,17,29,0,4,0,0,14,37,32,21,16,0,7808,3592,4216,62460,27299,35161,947,1860,3329,1672,639,830,1655,468,308,1030,1674,1204,7801,6549,14563,9135,11743,3115,3166,6203,3622,5216,4686,3383,8360,5513,6527
2021,24,14,107,0,2,76,0,13,21,0,8,0,0,9,19,26,19,40,2,6247,2065,4182,85985,39308,46677,214,926,1794,3313,140,343,449,1133,74,583,1345,2180,4151,2972,8279,8038,24891,1975,1721,4210,3440,10566,2176,1251,4069,4598,14325
2021,25,9,136,0,1,100,0,8,30,0,5,0,0,14,31,32,29,24,0,2708,1481,1227,23159,11179,11980,492,717,816,683,363,458,368,292,129,259,448,391,2762,3197,6498,3201,3927,1049,1765,3542,1349,2027,1713,1432,2956,1852,1900
2021,26,3,51,0,1,39,0,5,9,0,0,0,0,13,7,6,9,9,0,12843,5159,7684,31319,15700,15619,310,2830,7318,2385,248,1075,2788,1048,62,1755,4530,1337,1345,1768,4101,3229,7951,524,994,1892,1767,3737,821,774,2209,1462,4214
2021,28,17,165,0,2,143,0,11,20,0,5,0,0,12,27,43,38,35,4,5459,2556,2903,49080,22109,26971,783,1302,2519,855,476,705,988,387,307,597,1531,468,2792,3839,10538,5908,13166,1436,1891,5224,2541,5749,1356,1948,5314,3367,7417
2021,30,11,98,0,0,59,0,21,24,0,4,0,0,8,24,24,19,26,1,5322,2634,2688,48614,22521,26093,735,1049,2078,1460,348,650,1062,574,387,399,1016,886,5926,4685,10162,8057,10529,2688,1859,5231,3767,5377,3238,2826,4931,4290,5152
2021,32,18,114,0,0,113,0,7,11,0,2,0,0,11,41,35,13,18,0,5291,2524,2767,52312,23176,29136,1248,911,2100,1032,617,483,1050,374,631,428,1050,658,4009,4775,12115,8969,10169,1877,2342,5744,3837,4620,2132,2433,6371,5132,5549
2021,33,10,62,0,3,19,0,16,24,0,6,0,0,1,12,26,15,12,0,8123,3546,4577,61996,30795,31201,784,1264,4064,2011,411,837,1630,668,373,427,2434,1343,9980,5833,10254,8837,13923,4189,3134,5851,4810,6388,5791,2699,4403,4027,7535
2021,34,4,78,0,0,19,0,27,33,0,3,0,0,9,7,36,11,12,0,10526,5626,4900,94538,45886,48652,1371,2381,5088,1686,786,1385,2736,719,585,996,2352,967,12864,10083,18440,13522,20242,5732,5354,9859,7159,9136,7132,4729,8581,6363,11106
2021,40,12,256,0,2,155,0,35,74,0,1,0,0,40,84,68,34,16,2,9324,4716,4608,58796,25430,33366,2025,2699,3682,918,1300,1729,1481,206,725,970,2201,712,9515,11056,17109,9309,5909,3972,4446,8259,4010,2434,5543,6610,8850,5299,3475
2021,41,5,51,0,0,26,0,13,16,0,0,0,0,8,16,12,12,5,0,6613,3945,2668,36563,16937,19626,1418,1953,2618,624,832,1227,1568,318,586,726,1050,306,7102,5058,9918,5977,3719,3270,2308,4719,2906,1456,3832,2750,5199,3071,2263
2021,42,18,197,0,0,155,0,21,37,0,1,0,0,35,59,47,24,21,3,9797,4895,4902,56957,24582,32375,2148,3329,3689,631,1213,1819,1685,178,935,1510,2004,453,8607,10203,16195,10184,5645,3386,4365,8984,3940,1995,5221,5838,7211,6244,3650
2021,43,17,148,0,2,92,0,25,38,0,6,0,0,27,47,36,14,16,1,15330,8038,7292,108563,49635,58928,2807,4866,6197,1460,1560,2733,3237,508,1247,2133,2960,952,14298,13076,30886,19047,13956,6541,5869,15826,9110,5610,7757,7207,15060,9937,8346
2021,44,5,213,0,0,128,0,36,52,0,1,0,0,28,80,59,20,10,0,16319,8168,8151,108656,49054,59602,3669,4733,6694,1223,1731,2597,3372,468,1938,2136,3322,755,17466,15663,31795,17500,12179,7498,6943,14945,8345,5459,9968,8720,16850,9155,6720
2021,45,4,71,0,0,38,0,10,21,0,5,0,0,11,23,22,7,6,0,11335,6435,4900,90338,41527,48811,1007,2572,5860,1896,557,1412,3322,1144,450,1160,2538,752,7554,7236,25085,17248,15446,2948,3437,13130,7873,6899,4606,3799,11955,9375,8547
2021,46,12,217,0,1,111,0,51,64,0,1,0,0,21,55,68,38,23,0,11643,5990,5653,66412,30746,35666,2489,3639,4829,686,1461,2049,2290,190,1028,1590,2539,496,10809,11026,18370,12148,6987,4774,4865,9615,6057,2910,6035,6161,8755,6091,4077
2021,47,13,155,0,1,144,0,8,13,0,1,0,0,30,54,42,21,13,1,17205,7885,9320,126445,54766,71679,2566,4105,8184,2350,1206,2395,3812,472,1360,1710,4372,1878,8594,15335,38396,22136,20044,3665,7732,17700,9477,8606,4929,7603,20696,12659,11438
2021,48,9,119,0,0,82,0,9,37,0,0,0,0,24,48,26,8,8,0,10958,5236,5722,57817,25973,31844,2647,3527,4262,522,1407,1734,1869,226,1240,1793,2393,296,9314,9292,15984,11359,5815,4473,3562,7582,5266,2509,4841,5730,8402,6093,3306
2021,49,4,32,0,0,15,0,2,17,0,1,0,0,8,7,9,9,2,0,8548,4176,4372,74788,35541,39247,1202,2296,3873,1177,525,1455,1670,526,677,841,2203,651,7667,7443,19711,12502,12738,3646,3616,9792,6741,5410,4021,3827,9919,5761,7328
2021,50,3,105,0,0,36,0,26,27,0,18,0,0,17,29,27,9,12,0,9039,4194,4845,76312,33802,42510,910,2648,4071,1410,484,1262,1871,577,426,1386,2200,833,6286,6604,14713,12042,16092,2744,2954,7092,5597,7251,3542,3650,7621,6445,8841
2021,52,12,213,0,1,86,1,63,69,0,4,0,0,29,76,52,23,17,2,16821,8017,8804,99668,47035,52633,2885,4312,8140,1484,1752,2041,3717,507,1133,2271,4423,977,14935,13490,28579,17827,10958,6529,6770,15565,7999,4678,8406,6720,13014,9828,6280
2021,60,15,103,0,1,80,0,4,8,0,24,0,0,38,27,24,14,11,1,8548,4595,3953,85447,38041,47406,1590,2648,3212,1098,880,1656,1701,358,710,992,1511,740,7575,6950,23154,7662,18407,3256,3193,11136,3377,7892,4319,3757,12018,4285,10515
2021,61,12,115,0,3,66,0,1,17,0,40,0,0,30,28,34,19,8,0,12165,6548,5617,125352,59240,66112,1374,3134,5615,2042,852,1865,2869,962,522,1269,2746,1080,10789,6834,32148,14438,30901,5168,3391,15746,7351,14243,5621,3443,16402,7087,16658
2021,62,6,88,0,3,9,1,5,28,0,40,0,0,8,26,32,14,11,1,15067,7445,7622,140119,67849,72270,1881,3875,6266,3045,1149,2017,3075,1204,732,1858,3191,1841,24063,12107,35961,14258,29036,11173,6422,18089,7203,14176,12890,5685,17872,7055,14860
2021,63,8,126,0,2,117,0,1,3,0,12,0,0,32,24,19,26,15,1,8031,3959,4072,78794,35990,42804,770,1609,4332,1320,396,907,2152,504,374,702,2180,816,4571,4552,22709,12697,16565,2264,2270,11052,6304,7232,2307,2282,11657,6393,9333
2021,66,8,40,0,8,7,0,3,17,0,14,0,0,2,8,19,8,6,1,14019,7597,6422,101853,49784,52069,2347,5026,4963,1683,1682,2350,2905,660,665,2676,2058,1023,11970,12078,29943,11138,18955,5825,6450,14427,6015,9551,6145,5628,15516,5123,9404
2021,67,18,192,0,0,198,0,2,6,0,3,0,0,21,55,58,36,16,3,11471,5313,6158,101624,44340,57284,1246,2973,5821,1431,825,1529,2412,547,421,1444,3409,884,5139,7451,34502,18050,18955,2030,3649,17037,7644,7758,3109,3802,17465,10406,11197
2021,68,3,36,0,1,5,0,1,13,0,17,0,0,12,3,11,8,4,0,9488,5048,4440,99355,47999,51356,749,2647,3871,2221,454,1538,2109,947,295,1109,1762,1274,10606,6775,21795,11245,25431,4645,3228,11161,6116,12562,5961,3547,10634,5129,12869
2021,69,9,91,0,1,92,0,2,4,0,0,0,0,11,33,29,11,4,0,7722,3435,4287,63262,26755,36507,723,1696,4285,1018,420,890,1923,202,303,806,2362,816,4016,3546,20150,11311,12143,1644,1368,9514,4789,4792,2372,2178,10636,6522,7351
2021,70,9,90,0,6,70,0,3,10,0,9,0,0,15,25,17,19,14,1,13867,6828,7039,113432,53568,59864,1482,3496,6119,2770,833,1705,3174,1116,649,1791,2945,1654,7789,7782,28328,16670,26274,3472,3807,13586,8017,12385,4317,3975,14742,8653,13889
2021,71,6,106,0,1,102,0,0,6,0,1,0,0,13,23,28,18,15,1,9392,4756,4636,74120,31709,42411,1303,1896,4401,1792,903,1180,1949,724,400,716,2452,1068,4217,5499,18244,13658,17408,1477,2933,7949,5847,7714,2740,2566,10295,7811,9694
2021,72,5,73,0,4,20,0,3,46,0,5,0,0,6,15,22,17,14,1,6978,3428,3550,82514,42112,40402,1162,1994,2425,1397,638,1102,1081,607,524,892,1344,790,13124,10152,16057,7065,17946,6559,5597,8568,4133,9111,6565,4555,7489,2932,8835
2021,73,8,216,0,0,206,0,8,10,0,0,0,0,26,78,61,19,7,1,8360,4107,4253,68453,28541,39912,1749,2548,3045,1018,974,1636,1238,259,775,912,1807,759,5347,8388,25189,12676,7896,2046,3743,10917,5534,2963,3301,4645,14272,7142,4933
2021,75,32,441,0,2,400,1,20,40,0,3,0,0,57,153,125,51,32,1,19034,8586,10448,134202,59210,74992,2626,7069,7737,1602,1225,3429,3540,392,1401,3640,4197,1210,11642,12368,58547,20826,14541,5150,5589,26620,9451,6658,6492,6779,31927,11375,7883
2021,76,6,50,0,1,24,0,2,23,0,5,0,0,1,6,27,13,6,1,2118,1120,998,34441,16422,18019,228,665,728,497,115,386,293,326,113,279,435,171,1265,1396,3607,2856,12094,403,554,2066,1358,5867,862,842,1541,1498,6227
2021,77,7,177,0,0,170,0,4,7,0,3,0,0,28,52,40,25,16,0,6382,2912,3470,61760,26696,35064,484,1392,2722,1784,222,731,1176,783,262,661,1546,1001,3767,5183,12866,7764,16577,1608,2607,5736,3443,7178,2159,2576,7130,4321,9399
2021,78,6,63,0,0,45,0,0,12,0,10,0,0,5,15,21,11,13,0,3074,1383,1691,71322,33795,37527,238,746,978,1112,195,390,384,414,43,356,594,698,1839,2952,4889,4757,25308,949,1376,2118,2551,12273,890,1576,2771,2206,13035
2021,79,4,146,0,0,126,2,4,12,0,6,0,0,10,30,35,22,28,3,12652,5224,7428,81406,35954,45452,1453,3650,5075,2474,842,1525,1999,858,611,2125,3076,1616,4553,7782,18160,10471,22790,1891,2986,8286,4993,10516,2662,4796,9874,5478,12274
2021,81,7,118,0,1,106,0,6,6,0,3,0,0,14,32,34,16,11,0,6370,2944,3426,52725,23737,28988,867,1789,1735,1979,351,1005,768,820,516,784,967,1159,2823,3805,15131,7217,12402,1132,1712,7472,3164,6073,1691,2093,7659,4053,6329
2021,83,13,109,0,0,40,0,13,52,0,13,0,0,3,23,31,26,18,1,13913,6180,7733,83378,41217,42161,1364,3448,5055,4046,861,1687,2085,1547,503,1761,2970,2499,9664,8596,18738,11420,21758,4385,4046,9837,6153,11274,5279,4550,8901,5267,10484
2021,84,15,109,0,0,88,0,5,21,0,7,0,0,4,29,32,27,27,1,6387,3269,3118,57638,27139,30499,193,1291,2226,2677,121,680,1091,1377,72,611,1135,1300,1230,942,3619,3087,24821,624,484,1730,1359,11721,606,458,1889,1728,13100
2021,88,5,65,0,2,53,0,2,11,0,2,0,0,8,13,19,9,11,1,5470,2624,2846,47190,21408,25782,505,1418,1762,1785,354,721,791,758,151,697,971,1027,2135,2056,6030,5047,17074,906,943,2803,2513,7894,1229,1113,3227,2534,9180
2021,90,8,69,0,1,42,0,9,21,0,3,0,0,10,16,11,18,11,0,13542,6910,6632,96309,47199,49110,2114,3758,4035,3635,1086,1918,2233,1673,1028,1840,1802,1962,8952,9654,20317,10610,27789,3965,4931,8973,6286,13590,4987,4723,11344,4324,14199
2021,94,7,104,0,2,36,0,13,25,0,35,0,0,1,18,32,16,26,3,2515,1054,1461,39731,19671,20060,148,383,625,1359,30,199,257,568,118,184,368,791,1518,1253,5392,4251,17037,685,782,2811,2243,8431,833,471,2581,2008,8606
2021,100,2,31,0,1,22,0,0,7,0,2,0,0,4,8,12,4,3,0,3944,2055,1889,41503,19270,22233,485,1146,1593,720,251,697,690,417,234,449,903,303,2678,2889,10300,6798,8690,1056,1317,5492,3535,3647,1622,1572,4808,3263,5043
2021,101,12,80,0,1,73,0,6,9,0,2,0,0,29,19,20,9,10,2,6489,3194,3295,46112,20560,25552,1323,2188,2180,798,742,1063,958,431,581,1125,1222,367,4829,4455,13830,7569,6474,1755,2019,6114,3613,2733,3074,2436,7716,3956,3741
2021,102,1,37,0,5,10,0,0,17,0,5,0,0,3,3,10,9,7,1,14986,7957,7029,123657,61418,62239,2084,3754,6264,2884,1448,2233,3148,1128,636,1521,3116,1756,13800,10385,32917,18127,24622,6535,5636,16237,9513,12228,7265,4749,16680,8614,12394
2021,103,11,146,0,15,110,0,5,19,0,5,0,0,10,40,29,38,26,2,9721,4767,4954,72061,34731,37330,1250,2078,5290,1103,798,1144,2429,396,452,934,2861,707,9168,7612,20201,12236,11575,4426,3642,9996,5922,4901,4742,3970,10205,6314,6674
2021,104,11,99,0,4,27,0,8,45,0,25,0,0,15,29,19,14,31,1,16041,7930,8111,136478,67500,68978,1235,4174,7581,3051,691,2574,3681,984,544,1600,3900,2067,11396,9503,41737,20682,27780,5572,4954,21254,10860,13497,5824,4549,20483,9822,14283
2021,105,8,77,0,3,68,0,2,9,0,2,0,0,11,24,24,10,11,0,17044,8231,8813,158902,73197,85705,1610,4585,8450,2399,908,2349,3973,1001,702,2236,4477,1398,8866,9948,42801,30639,33290,3980,5591,20864,14866,14888,4886,4357,21937,15773,18402
2021,106,12,104,0,18,65,1,3,16,0,11,0,0,16,26,30,16,12,1,11780,5771,6009,101863,49972,51891,1560,2687,5609,1924,889,1557,2827,498,671,1130,2782,1426,11613,8588,32192,17851,14950,5583,4559,16172,8880,7251,6030,4029,16020,8971,7699
2021,107,7,57,0,4,33,0,3,10,0,10,0,0,12,14,18,10,3,1,14305,6921,7384,97795,47030,50765,1055,2708,8129,2413,583,1643,3897,798,472,1065,4232,1615,7452,5383,20643,13182,25911,3259,2610,10183,6739,12575,4193,2773,10460,6443,13336
2021,108,10,41,0,8,20,0,7,9,0,4,0,0,1,10,17,12,10,0,8450,4503,3947,116042,57504,58538,716,1723,3923,2088,491,768,2083,1161,225,955,1840,927,10252,6228,28789,10944,31944,3968,3460,14776,5603,16674,6284,2768,14013,5341,15270
2021,109,13,100,0,19,40,0,8,28,0,16,0,0,5,20,41,20,19,3,16100,7886,8214,196206,91133,105073,1637,3719,7632,3112,812,1937,3934,1203,825,1782,3698,1909,25505,19720,55109,23045,33944,10258,9744,25217,11551,16303,15247,9976,29892,11494,17641
2021,110,3,54,0,3,9,0,8,32,0,3,0,0,4,11,27,8,5,0,13351,6914,6437,120871,61052,59819,1760,4186,5601,1804,1002,2390,2757,765,758,1796,2844,1039,23904,10015,35113,13612,21505,12603,4955,18169,7606,10368,11301,5060,16944,6006,11137
2021,111,7,31,0,4,8,0,4,14,0,6,0,0,8,9,9,6,3,1,7141,3865,3276,89818,42210,47608,412,1900,2835,1994,258,1160,1642,805,154,740,1193,1189,7104,4743,18240,12303,22791,3025,2295,8741,6607,10810,4079,2448,9499,5696,11981
2021,112,10,108,0,4,53,0,11,23,0,25,0,0,15,10,33,25,31,2,4380,2030,2350,82586,38413,44173,294,941,1711,1434,177,516,876,461,117,425,835,973,3533,2425,12184,9235,27707,1387,1212,5856,4730,12942,2146,1213,6328,4505,14765
2021,113,13,94,0,13,85,0,3,4,0,2,0,0,19,21,25,13,8,1,12702,6409,6293,103291,45520,57771,1819,3799,5705,1379,834,2235,2857,483,985,1564,2848,896,5707,8411,33388,24372,15321,2855,3903,16540,10298,6069,2852,4508,16848,14074,9252
2021,114,13,116,0,3,61,0,9,37,0,18,0,0,5,34,38,27,20,0,12642,6479,6163,142086,72377,69709,1597,2888,4371,3786,1313,1507,2165,1494,284,1381,2206,2292,9805,8110,29504,14595,43339,4135,4856,15856,8658,21553,5670,3254,13648,5937,21786
2021,115,3,85,0,1,19,0,2,60,0,4,0,0,7,21,25,20,12,0,11183,5504,5679,115398,59045,56353,1644,3101,4878,1560,976,1583,2367,578,668,1518,2511,982,18508,9473,37559,12531,16928,8862,5006,21265,6470,8402,9646,4467,16294,6061,8526
2021,120,8,68,0,1,48,0,3,18,0,4,0,0,12,21,13,15,8,0,8415,4284,4131,67238,31681,35557,1422,2391,3468,1134,995,1455,1390,444,427,936,2078,690,4093,6042,18705,11213,13519,1570,2954,9638,5769,6318,2523,3088,9067,5444,7201
2021,121,10,93,0,1,58,0,4,22,0,14,0,0,24,32,20,11,10,1,10872,5461,5411,89686,42469,47217,1336,2981,4598,1957,542,1559,2243,1117,794,1422,2355,840,5683,5364,28110,14006,19279,2713,2770,13669,7307,9258,2970,2594,14441,6699,10021
2021,122,10,75,0,1,34,1,6,13,0,28,0,0,20,23,14,17,10,1,12535,6401,6134,110847,53209,57638,1362,3102,5345,2726,693,1858,2844,1006,669,1244,2501,1720,5570,6434,34059,18032,22695,2666,3389,16178,8996,11333,2904,3045,17881,9036,11362
2021,123,5,49,0,0,7,0,4,4,0,38,0,0,11,10,12,13,7,1,8649,4447,4202,76618,37123,39495,276,2319,3328,2726,141,1486,1678,1142,135,833,1650,1584,2085,3987,22031,13449,17463,861,2390,10646,7487,9013,1224,1597,11385,5962,8450
