YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2015,19,28,220,2,6,117,1,24,51,2,48,0,1,21,59,56,47,64,2,9941,3988,5953,172460,74001,98459,486,624,2759,5495,271,246,1036,2240,215,378,1723,3255,2395,3922,10807,13129,69001,1010,1701,4634,5547,28724,1385,2221,6173,7582,40277
2015,20,26,124,0,3,84,0,8,27,1,27,0,0,26,30,27,30,33,3,3471,1524,1947,77706,35779,41927,100,1139,868,1765,71,398,422,724,29,741,446,1041,1108,1521,5203,5488,27444,454,640,2468,2759,12046,654,881,2735,2729,15398
2015,22,2,36,0,0,24,0,3,7,0,4,0,0,13,4,5,8,8,0,2,0,2,2,0,2,1,738,0,0,0,307,0,0,1,431,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
2015,23,17,322,1,6,207,1,32,78,4,9,0,3,67,144,67,30,29,2,10540,5319,5221,58178,24986,33192,1984,1,3996,1850,1117,0,1756,825,867,1,2240,1025,6327,7482,14367,6886,11741,2555,3306,6583,2801,4796,3772,4176,7784,4085,6945
2015,24,25,142,6,1,106,0,11,34,0,13,0,8,37,57,28,14,34,3,7318,2955,4363,83687,37009,46678,853,2710,2315,2823,474,1621,1103,910,379,1089,1212,1913,4400,4235,7943,8076,23859,2207,1530,3764,3960,10556,2193,2705,4179,4116,13303
2015,25,29,382,0,5,263,1,23,82,19,15,0,3,70,117,117,49,55,2,3329,1451,1878,21427,10622,10805,913,1327,1066,339,334,468,545,139,579,859,521,200,3314,4417,5132,3271,2558,1518,2421,2781,1629,1221,1796,1996,2351,1642,1337
2015,26,12,84,1,0,62,0,9,13,2,10,0,1,24,21,23,18,9,2,13071,5100,7971,30135,14200,15935,494,1011,7677,3335,291,433,2827,1537,203,578,4850,1798,1717,1790,4357,2998,8067,600,735,2087,1794,3710,1117,1055,2270,1204,4357
2015,28,9,144,0,0,123,0,4,19,3,4,0,0,19,44,50,15,22,3,7038,3723,3315,44265,19623,24642,1675,1565,1899,1368,858,445,917,761,817,1120,982,607,3243,4974,9641,6378,9412,1302,2340,4458,3150,4082,1941,2634,5183,3228,5330
2015,30,6,110,1,0,60,0,19,34,0,3,0,1,12,35,38,13,18,1,7768,4137,3631,44383,20090,24293,1072,2096,3190,1777,771,1187,1571,608,301,909,1619,1169,6493,6518,9482,7153,7110,2624,2922,4780,3338,3003,3869,3596,4702,3815,4107
2015,32,40,284,13,1,275,2,10,24,1,6,0,18,58,102,82,37,45,8,7470,3693,3777,47564,20524,27040,1679,1729,2665,1339,954,1187,1146,749,725,542,1519,590,3647,5904,11434,8294,8743,1638,2689,5257,3442,3926,2009,3215,6177,4852,4817
2015,33,8,81,0,0,22,1,22,41,0,3,0,0,5,40,29,6,8,1,9581,4763,4818,59504,29332,30172,2366,1787,3029,2488,1454,844,1540,937,912,943,1489,1551,11163,6526,11614,8324,11495,5033,3552,6181,5033,5392,6130,2974,5433,3291,6103
2015,34,2,122,0,0,25,0,44,42,0,10,0,3,11,45,44,14,10,0,14285,7661,6624,88143,41659,46484,2792,1698,6110,2544,1652,832,3285,965,1140,866,2825,1579,15819,10102,15914,13288,16782,7594,4202,8195,6740,8139,8225,5900,7719,6548,8643
2015,40,98,822,7,2,487,2,109,290,8,14,0,15,117,287,223,143,150,2,11679,5913,5766,52870,23602,29268,3670,2839,4123,385,1823,1759,1836,176,1847,1080,2287,209,12380,9910,14624,8073,4131,5843,4340,7629,3113,1439,6537,5570,6995,4960,2692
2015,41,41,465,21,0,210,2,59,232,0,8,0,16,78,196,134,76,43,0,7255,3775,3480,35230,16189,19041,2516,3501,2396,353,1358,2078,1174,142,1158,1423,1222,211,7926,6177,8783,6072,2978,3973,2971,4263,2618,1051,3953,3206,4520,3454,1927
2015,42,38,326,11,2,235,0,29,87,0,2,0,20,52,132,111,43,30,3,10816,5437,5379,50136,20580,29556,3198,1990,3768,386,1629,1101,1810,153,1569,889,1958,233,9711,9437,13465,8372,4521,4150,3620,6236,3442,1429,5561,5817,7229,4930,3092
2015,43,45,357,3,1,194,1,47,140,4,5,0,13,76,172,90,28,37,2,17728,8784,8944,106724,48472,58252,4572,3464,6938,1332,2625,1845,3048,507,1947,1619,3890,825,15734,15967,30087,19528,11991,7271,7817,14762,8635,4662,8463,8150,15325,10893,7329
2015,44,7,454,0,1,237,0,65,153,0,5,0,0,62,226,106,40,26,0,20305,9714,10591,98070,42847,55223,5694,4886,8452,1078,3223,2604,3445,404,2471,2282,5007,674,18924,16504,25566,16369,9948,7587,7588,11997,7073,4655,11337,8916,13569,9296,5293
2015,45,14,247,1,3,101,2,51,62,1,41,0,1,42,122,56,21,21,0,14214,7504,6710,93462,42056,51406,1722,5081,7502,1362,956,2642,3865,535,766,2439,3637,827,8327,7940,27581,19150,14237,3626,3781,13676,9158,6038,4701,4159,13905,9992,8199
2015,46,6,181,2,0,120,0,29,36,0,3,0,1,28,72,47,24,18,0,12436,6550,5886,61594,27363,34231,3458,3603,5295,591,1942,2138,2500,226,1516,1465,2795,365,11667,10102,17945,10442,5226,5373,4460,8568,4390,2146,6294,5642,9377,6052,3080
2015,47,35,500,10,0,411,3,30,80,4,10,0,7,70,243,150,37,44,1,18253,9078,9175,106086,45170,60916,3717,3092,8298,1806,2063,1882,3841,647,1654,1210,4457,1159,9733,11962,32569,19145,16267,4312,5518,14519,8726,6404,5421,6444,18050,10419,9863
2015,48,1,98,1,0,46,0,13,32,0,5,0,4,23,31,19,15,12,0,11539,5772,5767,53776,23402,30374,3210,4349,4872,693,1730,2459,2231,275,1480,1890,2641,418,10026,10510,14005,9225,4756,4106,4457,6611,4069,2206,5920,6053,7394,5156,2550
2015,49,36,544,1,12,249,2,60,185,5,67,0,1,78,231,154,66,48,4,10545,5122,5423,75366,35570,39796,1750,2764,5248,1026,1076,1536,2387,331,674,1228,2861,695,9279,8445,20868,12499,11237,4058,4420,10472,6334,4801,5221,4025,10396,6165,6436
2015,50,7,158,0,0,47,0,30,52,1,35,0,0,16,67,36,21,21,1,9608,4608,5000,71000,31721,39279,996,2521,4651,1252,609,1328,2128,467,387,1193,2523,785,6162,5938,14545,12059,14625,2783,2702,6805,5776,6081,3379,3236,7740,6283,8544
2015,52,14,202,0,0,85,0,39,83,0,8,0,1,46,77,61,16,14,2,19810,10076,9734,92001,41869,50132,4101,2658,9167,1026,2209,1391,4357,176,1892,1267,4810,850,15354,13572,25190,15714,11547,6432,5951,12456,7515,4807,8922,7621,12734,8199,6740
2015,60,38,449,1,7,297,0,14,88,0,76,0,6,54,177,139,53,60,5,8741,4345,4396,77064,34142,42922,1613,5516,3928,1039,931,3334,1804,523,682,2182,2124,516,8125,7223,19877,9478,17004,3276,3382,8789,4588,7744,4849,3841,11088,4890,9260
2015,61,8,91,0,3,42,1,5,8,0,40,0,0,13,37,19,17,12,1,13187,6836,6351,118607,55686,62921,1266,2161,6520,2477,643,1087,3586,1087,623,1074,2934,1390,9252,8458,32434,14660,28672,4398,4048,14814,7418,13650,4854,4410,17620,7242,15022
2015,62,8,248,0,26,53,1,11,48,3,114,0,0,62,83,60,33,17,1,16566,8363,8203,137698,66052,71646,1983,2848,7158,3351,1315,1460,3366,1461,668,1388,3792,1890,21096,16146,38951,14462,25647,9694,8474,18594,7373,12289,11402,7672,20357,7089,13358
2015,63,9,162,0,1,152,0,3,8,1,6,0,0,20,67,64,19,1,0,11014,5668,5346,77815,34949,42866,1226,4074,5850,1626,751,2221,2897,665,475,1853,2953,961,4166,5223,22999,13621,15426,1688,2434,11005,6678,6789,2478,2789,11994,6943,8637
2015,66,28,424,16,39,97,3,38,156,4,119,0,12,46,165,145,64,40,3,16166,8810,7356,92196,45239,46957,2974,2312,5967,2173,2109,1355,3503,1021,865,957,2464,1152,11948,10684,28029,11684,14625,5882,6076,12238,6200,7635,6066,4608,15791,5484,6990
2015,67,48,719,2,11,721,0,3,16,0,13,0,5,68,344,273,56,28,0,13086,6170,6916,92026,37592,54434,1838,5052,6158,1248,1060,2177,2591,404,778,2875,3567,844,6722,7304,32617,17947,13143,2657,3158,14728,7074,4795,4065,4146,17889,10873,8348
2015,68,3,67,0,4,6,0,2,14,0,44,0,0,8,33,10,12,7,0,10611,5452,5159,98225,47042,51183,1503,3842,4493,2212,746,2115,2313,964,757,1727,2180,1248,10887,9346,22776,12686,22170,4862,4689,10656,6652,11182,6025,4657,12120,6034,10988
2015,69,9,158,0,2,153,0,4,6,0,2,0,0,24,74,39,19,11,0,9718,4842,4876,60235,25304,34931,1269,2403,5285,910,736,1429,2404,233,533,974,2881,677,4330,5052,17583,12193,9673,1750,2297,7829,5257,3770,2580,2755,9754,6936,5903
2015,70,32,525,0,21,420,2,16,45,0,53,0,0,87,198,162,49,40,19,16384,7725,8659,108256,48940,59316,1791,2254,7120,2839,1029,1469,3262,1024,762,785,3858,1815,9350,9887,29860,15391,22302,4174,4671,13627,7288,9809,5176,5216,16233,8103,12493
2015,71,15,237,0,1,228,0,7,8,1,7,0,0,41,92,67,30,19,2,10121,5177,4944,62847,27532,35315,1165,4634,4811,1512,631,2410,2436,726,534,2224,2375,786,4635,5925,17136,12925,10853,1809,2719,7852,5887,4878,2826,3206,9284,7038,5975
2015,72,14,135,0,9,44,0,15,74,0,7,0,0,24,56,36,18,14,1,12751,6273,6478,87025,44275,42750,2637,2633,4715,2599,1512,1384,2271,1036,1125,1249,2444,1563,18427,15394,16551,7956,14624,8778,8473,8553,4550,7578,9649,6921,7998,3406,7046
2015,73,18,262,5,0,252,0,4,15,1,7,0,6,72,96,51,36,28,2,10932,5394,5538,60807,23250,37557,2194,2800,4357,630,1302,1454,2019,246,892,1346,2338,384,7143,9487,21681,10168,5702,2857,3547,8817,3439,2307,4286,5940,12864,6729,3395
2015,75,37,482,24,9,382,0,24,92,7,7,0,22,102,190,152,54,45,0,22199,10451,11748,114756,48607,66149,4758,3751,8223,1152,2467,1827,3518,381,2291,1924,4705,771,13629,13674,45857,17871,11265,5897,5727,21170,7192,4156,7732,7947,24687,10679,7109
2015,76,14,156,0,2,97,0,14,41,0,16,0,0,21,65,37,15,29,0,2091,984,1107,31371,14912,16459,340,8066,641,591,170,4085,303,234,170,3981,338,357,1492,2410,4296,2891,10218,681,917,2141,1436,5033,811,1493,2155,1455,5185
2015,77,9,134,0,0,130,0,2,5,0,6,0,0,29,40,36,20,14,1,8797,4226,4571,59606,26057,33549,1576,519,3456,1868,909,277,1616,648,667,242,1840,1220,4462,6902,16272,9322,11827,1872,3073,7156,4230,5416,2590,3829,9116,5092,6411
2015,78,9,74,0,3,47,0,4,19,1,7,0,2,13,26,16,11,16,1,5969,2658,3311,71351,33692,37659,616,1897,1843,2406,355,1053,753,871,261,844,1090,1535,2553,2999,6754,6262,24738,1201,1315,3031,3424,12490,1352,1684,3723,2838,12248
2015,79,21,540,21,8,469,2,8,55,3,14,0,23,152,210,105,55,52,8,13191,6282,6909,67361,29394,37967,2122,1104,5672,2083,1195,679,2691,773,927,425,2981,1310,5558,9048,17249,11319,12708,2474,4359,7363,4860,5730,3084,4689,9886,6459,6978
2015,81,12,106,1,0,116,0,1,0,0,1,0,1,30,48,25,11,5,0,7178,3145,4033,40697,17487,23210,1472,3314,2590,975,873,1623,974,356,599,1691,1616,619,3278,6174,11861,7465,6092,1466,2738,5597,2991,2414,1812,3436,6264,4474,3678
2015,83,28,211,2,0,96,0,17,110,1,9,0,8,27,103,48,34,29,0,16107,8075,8032,75594,37215,38379,3179,2141,6377,3108,1948,942,2955,1264,1231,1199,3422,1844,16364,12382,17926,10328,11305,8119,6497,8734,5294,5440,8245,5885,9192,5034,5865
2015,84,22,249,0,4,197,1,8,39,1,21,0,0,55,74,50,30,51,11,6939,3452,3487,50947,25168,25779,368,3443,2931,2605,219,1908,1450,1194,149,1535,1481,1411,1349,1555,4396,4310,19636,567,827,2337,2518,9449,782,728,2059,1792,10187
2015,88,13,91,0,4,82,0,0,10,1,6,0,1,19,28,24,17,15,0,5833,2856,2977,39284,17986,21298,688,1035,2504,1323,317,589,1227,590,371,446,1277,733,2286,3157,5993,4871,11453,927,1337,2812,2176,5663,1359,1820,3181,2695,5790
2015,90,15,277,0,4,114,0,35,112,2,23,0,2,59,85,54,51,39,3,14178,7064,7114,84980,41032,43948,2093,23,4815,3394,1182,23,2957,1313,911,0,1858,2081,9278,9365,18648,12183,21743,4040,4350,7969,7228,10566,5238,5015,10679,4955,11177
2015,94,4,73,0,1,26,0,5,15,0,26,0,4,11,17,25,7,14,1,2879,1220,1659,36852,18121,18731,234,1318,1268,958,62,722,546,387,172,596,722,571,1801,1843,6292,4878,13054,758,954,2996,2779,6495,1043,889,3296,2099,6559
2015,100,12,146,0,2,113,0,4,21,0,17,0,1,27,78,35,13,5,0,3290,1787,1503,33415,16035,17380,345,3876,1770,445,231,1612,809,227,114,2264,961,218,1778,3190,8143,6525,6537,828,1522,3991,3382,3405,950,1668,4152,3143,3132
2015,101,7,168,0,0,153,0,2,15,1,4,0,0,22,61,52,24,14,1,7306,3204,4102,42607,18198,24409,1738,419,2942,601,988,225,1089,259,750,194,1853,342,5592,7015,11463,6937,5502,2517,3223,5071,2886,2259,3075,3792,6392,4051,3243
2015,102,36,585,0,113,112,5,59,279,1,50,0,2,71,257,191,60,39,2,17819,9082,8737,116458,55475,60983,2460,730,8557,2323,1390,520,4011,988,1070,210,4546,1335,13821,11501,32078,16851,21186,6189,5876,15167,8386,10132,7632,5625,16911,8465,11054
2015,103,12,144,4,12,117,0,1,21,0,6,0,3,26,50,40,20,23,1,9627,4932,4695,63786,29807,33979,2008,2025,4220,904,1046,868,1988,401,962,1157,2232,503,9791,7629,17627,9554,9904,4509,3699,8331,4441,4692,5282,3930,9296,5113,5212
2015,104,4,127,0,2,33,1,19,47,0,28,0,1,19,42,31,16,22,1,15372,7760,7612,120277,57477,62800,1646,4479,7235,2423,1024,2693,3535,927,622,1786,3700,1496,11700,9416,40765,20698,20039,5408,4779,19935,10597,9815,6292,4637,20830,10101,10224
2015,105,18,493,0,22,425,3,3,43,0,14,0,1,40,200,177,55,36,2,18380,8627,9753,135836,61894,73942,2141,2495,9615,2673,993,1497,4437,911,1148,998,5178,1762,7592,9925,39360,26283,24539,3117,5013,18582,12532,10959,4475,4912,20778,13751,13580
2015,106,59,1418,4,376,480,10,56,286,5,239,0,29,214,564,445,167,81,9,13179,6619,6560,92427,43623,48804,1867,4068,6473,1586,1244,2274,3056,558,623,1794,3417,1028,10586,9957,31253,15386,13170,4912,5228,14769,7219,5879,5674,4729,16484,8167,7291
2015,107,29,519,22,135,184,1,7,113,0,105,0,25,122,236,129,43,38,1,14413,7178,7235,83694,38919,44775,916,3951,9156,2058,530,2286,4460,942,386,1665,4696,1116,6515,5687,19318,11139,20321,2605,2451,8969,5561,9699,3910,3236,10349,5578,10622
2015,108,5,86,1,9,27,0,5,35,2,14,0,0,7,30,29,13,12,1,11425,5892,5533,104576,51699,52877,1877,3253,4578,2581,1111,1761,2460,990,766,1492,2118,1591,11997,9388,24088,12558,25303,5015,4892,12336,6628,12671,6982,4496,11752,5930,12632
2015,109,16,204,1,34,39,4,14,86,0,43,0,1,21,88,48,40,21,3,21328,10855,10473,197232,92693,104539,2369,2283,10859,3276,1398,1246,5542,1492,971,1037,5317,1784,22637,19333,56085,24985,35306,9638,9206,25420,11862,17864,12999,10127,30665,13123,17442
2015,110,14,178,0,10,34,0,15,120,1,12,0,0,34,93,35,15,15,0,18056,10097,7959,131804,67520,64284,3468,2389,7825,1917,2200,1331,4072,1043,1268,1058,3753,874,28516,15052,36176,16752,18662,14315,7941,19087,8171,9653,14201,7111,17089,8581,9009
2015,111,13,186,0,19,45,5,9,57,4,60,0,0,26,89,51,15,18,0,8762,3883,4879,89832,42044,47788,487,4824,4813,1945,290,2423,2176,647,197,2401,2637,1298,5404,4038,20084,13216,23515,2375,2057,8812,6773,11564,3029,1981,11272,6443,11951
2015,112,9,166,0,5,44,0,13,55,0,58,0,0,27,65,52,21,8,1,5297,2908,2389,76589,35371,41218,547,4846,2205,1279,385,2782,1088,687,162,2064,1117,592,3650,2464,14020,9745,22245,1430,1209,6222,4977,10588,2220,1255,7798,4768,11657
2015,113,5,156,2,4,143,0,3,7,0,4,0,2,26,56,47,15,18,1,15338,7769,7569,97504,41329,56175,2297,1517,7595,1104,1391,770,3357,506,906,747,4238,598,5802,8212,31387,21828,14124,2375,3868,15393,9107,4928,3427,4344,15994,12721,9196
2015,114,24,714,0,71,272,8,30,209,14,132,0,2,83,289,229,96,39,2,20061,10967,9094,147249,74620,72629,3508,1266,7003,5917,2715,748,3726,2290,793,518,3277,3627,13620,13400,31280,17533,39704,6185,7476,16180,9969,19688,7435,5924,15100,7564,20016
2015,115,7,125,0,3,18,3,8,94,0,6,0,0,17,54,37,15,9,0,13909,7165,6744,98857,50309,48548,2534,4342,5939,1573,1434,2515,3030,541,1100,1827,2909,1032,15332,10383,30158,12589,15272,7200,6146,15354,6565,8044,8132,4237,14804,6024,7228
2015,120,49,508,0,4,370,0,25,84,0,74,0,0,81,223,146,67,40,0,10042,5161,4881,63581,29937,33644,1502,3633,4315,1226,843,2236,1935,579,659,1397,2380,647,4254,5451,18309,11335,11436,2004,2425,8845,5790,5599,2250,3026,9464,5545,5837
2015,121,38,686,1,9,443,4,21,130,1,114,0,3,63,303,239,70,49,0,11078,5575,5503,82493,38672,43821,1244,3863,5366,1464,798,2160,2729,464,446,1703,2637,1000,3803,6349,27349,15428,13858,1661,3070,12847,7912,6597,2142,3279,14502,7516,7261
2015,122,41,343,3,9,62,0,6,74,0,226,0,10,44,142,106,52,42,1,13288,6649,6639,103639,48737,54902,1214,2999,6415,2283,553,1804,3201,1086,661,1195,3214,1197,4743,5947,33784,18316,19185,2092,2717,15844,9584,9214,2651,3230,17940,8732,9971
2015,123,10,117,0,4,24,0,4,12,1,82,0,0,17,45,33,18,12,2,9423,4760,4663,72574,34640,37934,594,3004,4817,1869,368,1584,2380,957,226,1420,2437,912,2227,3647,23575,13162,14710,1140,1910,10928,6960,7506,1087,1737,12647,6202,7204
,,,,,,,,,,,,,,,,,,,,,,,,,,,3376,,,,1809,,,,1567,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2143,,,,1055,,,,1088,,,,,,,,,,,,,,,,,
